rowOrder;titleOrderInRow;positionScore
18;42;32.48924943863837
18;43;30.864786966706447
18;44;29.321547618371124
18;45;27.855470237452565
18;46;26.462696725579935
18;47;25.139561889300936
18;48;23.882583794835888
18;49;22.688454605094094
18;50;21.55403187483939
18;51;20.476330281097418
18;52;19.452513767042547
18;53;18.47988807869042
18;54;17.555893674755897
18;55;16.6780989910181
18;56;15.844194041467194
18;57;15.051984339393833
18;58;14.299385122424141
18;59;13.584415866302933
18;60;12.905195072987786
18;61;12.259935319338396
18;62;11.646938553371475
18;63;11.064591625702901
18;64;10.511362044417755
18;65;9.985793942196867
18;66;9.486504245087023
18;67;9.012179032832671
18;68;8.561570081191038
18;69;8.133491577131485
18;70;7.72681699827491
19;1;316.8912014292711
19;2;301.0466413578076
19;3;285.99430928991717
19;4;271.6945938254213
19;5;244.52513444287916
19;6;195.62010755430333
19;7;185.83910217658814
19;8;176.54714706775871
19;9;167.71978971437076
19;10;159.33380022865222
19;11;151.36711021721962
19;12;143.79875470635864
19;13;136.6088169710407
19;14;129.77837612248868
19;15;123.28945731636423
19;16;117.12498445054602
19;17;111.26873522801871
19;18;105.70529846661778
19;19;100.42003354328688
19;20;95.39903186612253
19;21;90.6290802728164
19;22;86.09762625917557
19;23;81.79274494621679
19;24;77.70310769890594
19;25;73.81795231396063
19;26;70.1270546982626
19;27;66.62070196334946
19;28;63.289666865181985
19;29;60.125183521922885
19;30;57.11892434582674
19;31;54.2629781285354
19;32;51.54982922210863
19;33;48.972337761003196
19;34;46.523720872953035
19;35;44.19753482930538
19;36;41.98765808784011
19;37;39.8882751834481
19;38;37.89386142427569
19;39;35.999168353061904
19;40;34.19920993540881
19;41;32.48924943863837
19;42;30.864786966706447
19;43;29.321547618371124
19;44;27.855470237452565
19;45;26.462696725579935
19;46;25.139561889300936
19;47;23.882583794835888
19;48;22.688454605094094
19;49;21.55403187483939
19;50;20.476330281097418
19;51;19.452513767042547
19;52;18.47988807869042
19;53;17.555893674755897
19;54;16.6780989910181
19;55;15.844194041467194
19;56;15.051984339393833
19;57;14.299385122424141
19;58;13.584415866302933
19;59;12.905195072987786
19;60;12.259935319338396
19;61;11.646938553371475
19;62;11.064591625702901
19;63;10.511362044417755
19;64;9.985793942196867
19;65;9.486504245087023
19;66;9.012179032832671
19;67;8.561570081191038
19;68;8.133491577131485
19;69;7.72681699827491
19;70;7.340476148361164
20;1;301.0466413578076
20;2;285.99430928991717
20;3;271.6945938254213
20;4;258.1098641341502
20;5;232.2988777207352
20;6;185.83910217658817
20;7;176.54714706775874
20;8;167.7197897143708
20;9;159.33380022865225
20;10;151.36711021721962
20;11;143.79875470635864
20;12;136.6088169710407
20;13;129.77837612248868
20;14;123.28945731636423
20;15;117.12498445054602
20;16;111.26873522801871
20;17;105.70529846661778
20;18;100.42003354328688
20;19;95.39903186612253
20;20;90.6290802728164
20;21;86.09762625917557
20;22;81.79274494621679
20;23;77.70310769890594
20;24;73.81795231396063
20;25;70.1270546982626
20;26;66.62070196334946
20;27;63.289666865181985
20;28;60.125183521922885
20;29;57.11892434582674
20;30;54.2629781285354
20;31;51.54982922210863
20;32;48.972337761003196
20;33;46.523720872953035
20;34;44.19753482930538
20;35;41.98765808784011
20;36;39.8882751834481
20;37;37.89386142427569
20;38;35.999168353061904
20;39;34.19920993540881
20;40;32.48924943863837
20;41;30.864786966706447
20;42;29.321547618371124
20;43;27.855470237452565
20;44;26.462696725579935
20;45;25.139561889300936
20;46;23.882583794835888
20;47;22.688454605094094
20;48;21.55403187483939
20;49;20.476330281097418
20;50;19.452513767042547
20;51;18.47988807869042
20;52;17.555893674755897
20;53;16.6780989910181
20;54;15.844194041467194
20;55;15.051984339393833
20;56;14.299385122424141
20;57;13.584415866302933
20;58;12.905195072987786
20;59;12.259935319338396
20;60;11.646938553371475
20;61;11.064591625702901
20;62;10.511362044417755
20;63;9.985793942196867
20;64;9.486504245087023
20;65;9.012179032832671
20;66;8.561570081191038
20;67;8.133491577131485
20;68;7.72681699827491
20;69;7.340476148361164
20;70;6.973452340943106
21;1;285.99430928991717
21;2;271.6945938254213
21;3;258.1098641341502
21;4;245.20437092744268
21;5;220.68393383469842
21;6;176.54714706775874
21;7;167.7197897143708
21;8;159.33380022865225
21;9;151.36711021721962
21;10;143.79875470635864
21;11;136.6088169710407
21;12;129.77837612248868
21;13;123.28945731636423
21;14;117.12498445054602
21;15;111.26873522801871
21;16;105.70529846661778
21;17;100.42003354328688
21;18;95.39903186612253
21;19;90.6290802728164
21;20;86.09762625917557
21;21;81.79274494621679
21;22;77.70310769890594
21;23;73.81795231396063
21;24;70.1270546982626
21;25;66.62070196334946
21;26;63.289666865181985
21;27;60.125183521922885
21;28;57.11892434582674
21;29;54.2629781285354
21;30;51.54982922210863
21;31;48.972337761003196
21;32;46.523720872953035
21;33;44.19753482930538
21;34;41.98765808784011
21;35;39.8882751834481
21;36;37.89386142427569
21;37;35.999168353061904
21;38;34.19920993540881
21;39;32.48924943863837
21;40;30.864786966706447
21;41;29.321547618371124
21;42;27.855470237452565
21;43;26.462696725579935
21;44;25.139561889300936
21;45;23.882583794835888
21;46;22.688454605094094
21;47;21.55403187483939
21;48;20.476330281097418
21;49;19.452513767042547
21;50;18.47988807869042
21;51;17.555893674755897
21;52;16.6780989910181
21;53;15.844194041467194
21;54;15.051984339393833
21;55;14.299385122424141
21;56;13.584415866302933
21;57;12.905195072987786
21;58;12.259935319338396
21;59;11.646938553371475
21;60;11.064591625702901
21;61;10.511362044417755
21;62;9.985793942196867
21;63;9.486504245087023
21;64;9.012179032832671
21;65;8.561570081191038
21;66;8.133491577131485
21;67;7.72681699827491
21;68;7.340476148361164
21;69;6.973452340943106
21;70;6.6247797238959505
22;1;271.6945938254213
22;2;258.1098641341502
22;3;245.20437092744268
22;4;232.94415238107052
22;5;209.6497371429635
22;6;167.7197897143708
22;7;159.33380022865225
22;8;151.36711021721962
22;9;143.79875470635864
22;10;136.6088169710407
22;11;129.77837612248868
22;12;123.28945731636423
22;13;117.12498445054602
22;14;111.26873522801871
22;15;105.70529846661778
22;16;100.42003354328688
22;17;95.39903186612253
22;18;90.6290802728164
22;19;86.09762625917557
22;20;81.79274494621679
22;21;77.70310769890594
22;22;73.81795231396063
22;23;70.1270546982626
22;24;66.62070196334946
22;25;63.289666865181985
22;26;60.125183521922885
22;27;57.11892434582674
22;28;54.2629781285354
22;29;51.54982922210863
22;30;48.972337761003196
22;31;46.523720872953035
22;32;44.19753482930538
22;33;41.98765808784011
22;34;39.8882751834481
22;35;37.89386142427569
22;36;35.999168353061904
22;37;34.19920993540881
22;38;32.48924943863837
22;39;30.864786966706447
22;40;29.321547618371124
22;41;27.855470237452565
22;42;26.462696725579935
22;43;25.139561889300936
22;44;23.882583794835888
22;45;22.688454605094094
22;46;21.55403187483939
22;47;20.476330281097418
22;48;19.452513767042547
22;49;18.47988807869042
22;50;17.555893674755897
22;51;16.6780989910181
22;52;15.844194041467194
22;53;15.051984339393833
22;54;14.299385122424141
22;55;13.584415866302933
22;56;12.905195072987786
22;57;12.259935319338396
22;58;11.646938553371475
22;59;11.064591625702901
22;60;10.511362044417755
22;61;9.985793942196867
22;62;9.486504245087023
22;63;9.012179032832671
22;64;8.561570081191038
22;65;8.133491577131485
22;66;7.72681699827491
22;67;7.340476148361164
22;68;6.973452340943106
22;69;6.6247797238959505
22;70;6.293540737701153
23;1;258.1098641341502
23;2;245.20437092744268
23;3;232.94415238107052
23;4;221.29694476201698
23;5;199.16725028581527
23;6;159.33380022865222
23;7;151.36711021721962
23;8;143.79875470635864
23;9;136.6088169710407
23;10;129.77837612248868
23;11;123.28945731636423
23;12;117.12498445054602
23;13;111.26873522801871
23;14;105.70529846661778
23;15;100.42003354328688
23;16;95.39903186612253
23;17;90.6290802728164
23;18;86.09762625917557
23;19;81.79274494621679
23;20;77.70310769890594
23;21;73.81795231396063
23;22;70.1270546982626
23;23;66.62070196334946
23;24;63.289666865181985
23;25;60.125183521922885
23;26;57.11892434582674
23;27;54.2629781285354
23;28;51.54982922210863
23;29;48.972337761003196
23;30;46.523720872953035
23;31;44.19753482930538
23;32;41.98765808784011
23;33;39.8882751834481
23;34;37.89386142427569
23;35;35.999168353061904
23;36;34.19920993540881
23;37;32.48924943863837
23;38;30.864786966706447
23;39;29.321547618371124
23;40;27.855470237452565
23;41;26.462696725579935
23;42;25.139561889300936
23;43;23.882583794835888
23;44;22.688454605094094
23;45;21.55403187483939
23;46;20.476330281097418
23;47;19.452513767042547
23;48;18.47988807869042
23;49;17.555893674755897
23;50;16.6780989910181
23;51;15.844194041467194
23;52;15.051984339393833
23;53;14.299385122424141
23;54;13.584415866302933
23;55;12.905195072987786
23;56;12.259935319338396
23;57;11.646938553371475
23;58;11.064591625702901
23;59;10.511362044417755
23;60;9.985793942196867
23;61;9.486504245087023
23;62;9.012179032832671
23;63;8.561570081191038
23;64;8.133491577131485
23;65;7.72681699827491
23;66;7.340476148361164
23;67;6.973452340943106
23;68;6.6247797238959505
23;69;6.293540737701153
23;70;5.9788637008160945
24;1;245.20437092744268
24;2;232.94415238107052
24;3;221.29694476201698
24;4;210.2320975239161
24;5;189.2088877715245
24;6;151.36711021721962
24;7;143.79875470635864
24;8;136.6088169710407
24;9;129.77837612248868
24;10;123.28945731636423
24;11;117.12498445054602
24;12;111.26873522801871
24;13;105.70529846661778
24;14;100.42003354328688
24;15;95.39903186612253
24;16;90.6290802728164
24;17;86.09762625917557
24;18;81.79274494621679
24;19;77.70310769890594
24;20;73.81795231396063
24;21;70.1270546982626
24;22;66.62070196334946
24;23;63.289666865181985
24;24;60.125183521922885
24;25;57.11892434582674
24;26;54.2629781285354
24;27;51.54982922210863
24;28;48.972337761003196
24;29;46.523720872953035
24;30;44.19753482930538
24;31;41.98765808784011
24;32;39.8882751834481
24;33;37.89386142427569
24;34;35.999168353061904
24;35;34.19920993540881
24;36;32.48924943863837
24;37;30.864786966706447
24;38;29.321547618371124
24;39;27.855470237452565
24;40;26.462696725579935
24;41;25.139561889300936
24;42;23.882583794835888
24;43;22.688454605094094
24;44;21.55403187483939
24;45;20.476330281097418
24;46;19.452513767042547
24;47;18.47988807869042
24;48;17.555893674755897
24;49;16.6780989910181
24;50;15.844194041467194
24;51;15.051984339393833
24;52;14.299385122424141
24;53;13.584415866302933
24;54;12.905195072987786
24;55;12.259935319338396
24;56;11.646938553371475
24;57;11.064591625702901
24;58;10.511362044417755
24;59;9.985793942196867
24;60;9.486504245087023
24;61;9.012179032832671
24;62;8.561570081191038
24;63;8.133491577131485
24;64;7.72681699827491
24;65;7.340476148361164
24;66;6.973452340943106
24;67;6.6247797238959505
24;68;6.293540737701153
24;69;5.9788637008160945
24;70;5.679920515775289
25;1;232.94415238107052
25;2;221.29694476201698
25;3;210.2320975239161
25;4;199.7204926477203
25;5;179.74844338294827
25;6;143.7987547063586
25;7;136.60881697104068
25;8;129.77837612248865
25;9;123.2894573163642
25;10;117.124984450546
25;11;111.26873522801868
25;12;105.70529846661775
25;13;100.42003354328686
25;14;95.39903186612251
25;15;90.62908027281638
25;16;86.09762625917556
25;17;81.79274494621677
25;18;77.70310769890592
25;19;73.81795231396063
25;20;70.1270546982626
25;21;66.62070196334946
25;22;63.289666865181985
25;23;60.125183521922885
25;24;57.11892434582674
25;25;54.2629781285354
25;26;51.54982922210863
25;27;48.972337761003196
25;28;46.523720872953035
25;29;44.19753482930538
25;30;41.98765808784011
25;31;39.8882751834481
25;32;37.89386142427569
25;33;35.999168353061904
25;34;34.19920993540881
25;35;32.48924943863837
25;36;30.864786966706447
25;37;29.321547618371124
25;38;27.855470237452565
25;39;26.462696725579935
25;40;25.139561889300936
25;41;23.882583794835888
25;42;22.688454605094094
25;43;21.55403187483939
25;44;20.476330281097418
25;45;19.452513767042547
25;46;18.47988807869042
25;47;17.555893674755897
25;48;16.6780989910181
25;49;15.844194041467194
25;50;15.051984339393833
25;51;14.299385122424141
25;52;13.584415866302933
25;53;12.905195072987786
25;54;12.259935319338396
25;55;11.646938553371475
25;56;11.064591625702901
25;57;10.511362044417755
25;58;9.985793942196867
25;59;9.486504245087023
25;60;9.012179032832671
25;61;8.561570081191038
25;62;8.133491577131485
25;63;7.72681699827491
25;64;7.340476148361164
25;65;6.973452340943106
25;66;6.6247797238959505
25;67;6.293540737701153
25;68;5.9788637008160945
25;69;5.679920515775289
25;70;5.395924489986524
26;1;221.29694476201698
26;2;210.2320975239161
26;3;199.7204926477203
26;4;189.73446801533427
26;5;170.76102121380086
26;6;136.60881697104068
26;7;129.77837612248865
26;8;123.2894573163642
26;9;117.124984450546
26;10;111.26873522801868
26;11;105.70529846661775
26;12;100.42003354328686
26;13;95.39903186612251
26;14;90.62908027281638
26;15;86.09762625917556
26;16;81.79274494621677
26;17;77.70310769890592
26;18;73.81795231396063
26;19;70.1270546982626
26;20;66.62070196334946
26;21;63.289666865181985
26;22;60.125183521922885
26;23;57.11892434582674
26;24;54.2629781285354
26;25;51.54982922210863
26;26;48.972337761003196
26;27;46.523720872953035
26;28;44.19753482930538
26;29;41.98765808784011
26;30;39.8882751834481
26;31;37.89386142427569
26;32;35.999168353061904
26;33;34.19920993540881
26;34;32.48924943863837
26;35;30.864786966706447
26;36;29.321547618371124
26;37;27.855470237452565
26;38;26.462696725579935
26;39;25.139561889300936
26;40;23.882583794835888
26;41;22.688454605094094
26;42;21.55403187483939
26;43;20.476330281097418
26;44;19.452513767042547
26;45;18.47988807869042
26;46;17.555893674755897
26;47;16.6780989910181
26;48;15.844194041467194
26;49;15.051984339393833
26;50;14.299385122424141
26;51;13.584415866302933
26;52;12.905195072987786
26;53;12.259935319338396
26;54;11.646938553371475
26;55;11.064591625702901
26;56;10.511362044417755
26;57;9.985793942196867
26;58;9.486504245087023
26;59;9.012179032832671
26;60;8.561570081191038
26;61;8.133491577131485
26;62;7.72681699827491
26;63;7.340476148361164
26;64;6.973452340943106
26;65;6.6247797238959505
26;66;6.293540737701153
26;67;5.9788637008160945
26;68;5.679920515775289
26;69;5.395924489986524
26;70;5.126128265487198
27;1;210.2320975239161
27;2;199.7204926477203
27;3;189.73446801533427
27;4;180.24774461456755
27;5;162.2229701531108
27;6;129.77837612248865
27;7;123.2894573163642
27;8;117.124984450546
27;9;111.26873522801868
27;10;105.70529846661775
27;11;100.42003354328686
27;12;95.39903186612251
27;13;90.62908027281638
27;14;86.09762625917556
27;15;81.79274494621677
27;16;77.70310769890592
27;17;73.81795231396063
27;18;70.1270546982626
27;19;66.62070196334946
27;20;63.289666865181985
27;21;60.125183521922885
27;22;57.11892434582674
27;23;54.2629781285354
27;24;51.54982922210863
27;25;48.972337761003196
27;26;46.523720872953035
27;27;44.19753482930538
27;28;41.98765808784011
27;29;39.8882751834481
27;30;37.89386142427569
27;31;35.999168353061904
27;32;34.19920993540881
27;33;32.48924943863837
27;34;30.864786966706447
27;35;29.321547618371124
27;36;27.855470237452565
27;37;26.462696725579935
27;38;25.139561889300936
27;39;23.882583794835888
27;40;22.688454605094094
27;41;21.55403187483939
27;42;20.476330281097418
27;43;19.452513767042547
27;44;18.47988807869042
27;45;17.555893674755897
27;46;16.6780989910181
27;47;15.844194041467194
27;48;15.051984339393833
27;49;14.299385122424141
27;50;13.584415866302933
27;51;12.905195072987786
27;52;12.259935319338396
27;53;11.646938553371475
27;54;11.064591625702901
27;55;10.511362044417755
27;56;9.985793942196867
27;57;9.486504245087023
27;58;9.012179032832671
27;59;8.561570081191038
27;60;8.133491577131485
27;61;7.72681699827491
27;62;7.340476148361164
27;63;6.973452340943106
27;64;6.6247797238959505
27;65;6.293540737701153
27;66;5.9788637008160945
27;67;5.679920515775289
27;68;5.395924489986524
27;69;5.126128265487198
27;70;4.869821852212838
28;1;199.7204926477203
28;2;189.73446801533427
28;3;180.24774461456755
28;4;171.23535738383916
28;5;154.11182164545525
28;6;123.2894573163642
28;7;117.124984450546
28;8;111.26873522801868
28;9;105.70529846661775
28;10;100.42003354328686
28;11;95.39903186612251
28;12;90.62908027281638
28;13;86.09762625917556
28;14;81.79274494621677
28;15;77.70310769890592
28;16;73.81795231396063
28;17;70.1270546982626
28;18;66.62070196334946
28;19;63.289666865181985
28;20;60.125183521922885
28;21;57.11892434582674
28;22;54.2629781285354
28;23;51.54982922210863
28;24;48.972337761003196
28;25;46.523720872953035
28;26;44.19753482930538
28;27;41.98765808784011
28;28;39.8882751834481
28;29;37.89386142427569
28;30;35.999168353061904
28;31;34.19920993540881
28;32;32.48924943863837
28;33;30.864786966706447
28;34;29.321547618371124
28;35;27.855470237452565
28;36;26.462696725579935
28;37;25.139561889300936
28;38;23.882583794835888
28;39;22.688454605094094
28;40;21.55403187483939
28;41;20.476330281097418
28;42;19.452513767042547
28;43;18.47988807869042
28;44;17.555893674755897
28;45;16.6780989910181
28;46;15.844194041467194
28;47;15.051984339393833
28;48;14.299385122424141
28;49;13.584415866302933
28;50;12.905195072987786
28;51;12.259935319338396
28;52;11.646938553371475
28;53;11.064591625702901
28;54;10.511362044417755
28;55;9.985793942196867
28;56;9.486504245087023
28;57;9.012179032832671
28;58;8.561570081191038
28;59;8.133491577131485
28;60;7.72681699827491
28;61;7.340476148361164
28;62;6.973452340943106
28;63;6.6247797238959505
28;64;6.293540737701153
28;65;5.9788637008160945
28;66;5.679920515775289
28;67;5.395924489986524
28;68;5.126128265487198
28;69;4.869821852212838
28;70;4.626330759602196
29;1;189.73446801533427
29;2;180.24774461456755
29;3;171.23535738383916
29;4;162.6735895146472
29;5;146.40623056318248
29;6;117.12498445054598
29;7;111.26873522801867
29;8;105.70529846661773
29;9;100.42003354328685
29;10;95.3990318661225
29;11;90.62908027281637
29;12;86.09762625917554
29;13;81.79274494621676
29;14;77.70310769890591
29;15;73.81795231396062
29;16;70.12705469826258
29;17;66.62070196334945
29;18;63.28966686518197
29;19;60.12518352192287
29;20;57.11892434582673
29;21;54.26297812853539
29;22;51.54982922210861
29;23;48.97233776100318
29;24;46.52372087295302
29;25;44.19753482930537
29;26;41.987658087840096
29;27;39.88827518344809
29;28;37.893861424275684
29;29;35.9991683530619
29;30;34.1992099354088
29;31;32.48924943863836
29;32;30.86478696670644
29;33;29.321547618371117
29;34;27.85547023745256
29;35;26.46269672557993
29;36;25.139561889300932
29;37;23.882583794835885
29;38;22.68845460509409
29;39;21.554031874839385
29;40;20.476330281097415
29;41;19.452513767042543
29;42;18.479888078690415
29;43;17.555893674755893
29;44;16.678098991018096
29;45;15.84419404146719
29;46;15.05198433939383
29;47;14.299385122424138
29;48;13.58441586630293
29;49;12.905195072987782
29;50;12.259935319338393
29;51;11.646938553371472
29;52;11.064591625702898
29;53;10.511362044417751
29;54;9.985793942196864
29;55;9.486504245087021
29;56;9.01217903283267
29;57;8.561570081191036
29;58;8.133491577131483
29;59;7.726816998274908
29;60;7.340476148361162
29;61;6.973452340943104
29;62;6.624779723895949
29;63;6.293540737701151
29;64;5.978863700816093
29;65;5.6799205157752874
29;66;5.395924489986522
29;67;5.126128265487196
29;68;4.869821852212836
29;69;4.626330759602194
29;70;4.395014221622084
30;1;180.24774461456755
30;2;171.23535738383916
30;3;162.6735895146472
30;4;154.53991003891483
30;5;139.08591903502335
30;6;111.26873522801868
30;7;105.70529846661775
30;8;100.42003354328686
30;9;95.39903186612251
30;10;90.62908027281638
30;11;86.09762625917556
30;12;81.79274494621677
30;13;77.70310769890592
30;14;73.81795231396063
30;15;70.1270546982626
30;16;66.62070196334946
30;17;63.289666865181985
30;18;60.125183521922885
30;19;57.11892434582674
30;20;54.2629781285354
30;21;51.54982922210863
30;22;48.972337761003196
30;23;46.523720872953035
30;24;44.19753482930538
30;25;41.98765808784011
30;26;39.8882751834481
30;27;37.89386142427569
30;28;35.999168353061904
30;29;34.19920993540881
30;30;32.48924943863837
30;31;30.864786966706447
30;32;29.321547618371124
30;33;27.855470237452565
30;34;26.462696725579935
30;35;25.139561889300936
30;36;23.882583794835888
30;37;22.688454605094094
30;38;21.55403187483939
30;39;20.476330281097418
30;40;19.452513767042547
30;41;18.47988807869042
30;42;17.555893674755897
30;43;16.6780989910181
30;44;15.844194041467194
30;45;15.051984339393833
30;46;14.299385122424141
30;47;13.584415866302933
30;48;12.905195072987786
30;49;12.259935319338396
30;50;11.646938553371475
30;51;11.064591625702901
30;52;10.511362044417755
30;53;9.985793942196867
30;54;9.486504245087023
30;55;9.012179032832671
30;56;8.561570081191038
30;57;8.133491577131485
30;58;7.72681699827491
30;59;7.340476148361164
30;60;6.973452340943106
30;61;6.6247797238959505
30;62;6.293540737701153
30;63;5.9788637008160945
30;64;5.679920515775289
30;65;5.395924489986524
30;66;5.126128265487198
30;67;4.869821852212838
30;68;4.626330759602196
30;69;4.395014221622086
30;70;4.175263510540981
31;1;171.23535738383916
31;2;162.6735895146472
31;3;154.53991003891483
31;4;146.8129145369691
31;5;132.1316230832722
31;6;105.70529846661776
31;7;100.42003354328686
31;8;95.39903186612251
31;9;90.62908027281638
31;10;86.09762625917556
31;11;81.79274494621677
31;12;77.70310769890592
31;13;73.81795231396063
31;14;70.1270546982626
31;15;66.62070196334946
31;16;63.289666865181985
31;17;60.125183521922885
31;18;57.11892434582674
31;19;54.2629781285354
31;20;51.54982922210863
31;21;48.972337761003196
31;22;46.523720872953035
31;23;44.19753482930538
31;24;41.98765808784011
31;25;39.8882751834481
31;26;37.89386142427569
31;27;35.999168353061904
31;28;34.19920993540881
31;29;32.48924943863837
31;30;30.864786966706447
31;31;29.321547618371124
31;32;27.855470237452565
31;33;26.462696725579935
31;34;25.139561889300936
31;35;23.882583794835888
31;36;22.688454605094094
31;37;21.55403187483939
31;38;20.476330281097418
31;39;19.452513767042547
31;40;18.47988807869042
31;41;17.555893674755897
31;42;16.6780989910181
31;43;15.844194041467194
31;44;15.051984339393833
31;45;14.299385122424141
31;46;13.584415866302933
31;47;12.905195072987786
31;48;12.259935319338396
31;49;11.646938553371475
31;50;11.064591625702901
31;51;10.511362044417755
31;52;9.985793942196867
31;53;9.486504245087023
31;54;9.012179032832671
31;55;8.561570081191038
31;56;8.133491577131485
31;57;7.72681699827491
31;58;7.340476148361164
31;59;6.973452340943106
31;60;6.6247797238959505
31;61;6.293540737701153
31;62;5.9788637008160945
31;63;5.679920515775289
31;64;5.395924489986524
31;65;5.126128265487198
31;66;4.869821852212838
31;67;4.626330759602196
31;68;4.395014221622086
31;69;4.175263510540981
31;70;3.966500335013932
32;1;162.6735895146472
32;2;154.53991003891483
32;3;146.8129145369691
32;4;139.47226881012062
32;5;125.52504192910857
32;6;100.42003354328686
32;7;95.39903186612251
32;8;90.62908027281638
32;9;86.09762625917556
32;10;81.79274494621677
32;11;77.70310769890592
32;12;73.81795231396063
32;13;70.1270546982626
32;14;66.62070196334946
32;15;63.289666865181985
32;16;60.125183521922885
32;17;57.11892434582674
32;18;54.2629781285354
32;19;51.54982922210863
32;20;48.972337761003196
32;21;46.523720872953035
32;22;44.19753482930538
32;23;41.98765808784011
32;24;39.8882751834481
32;25;37.89386142427569
32;26;35.999168353061904
32;27;34.19920993540881
32;28;32.48924943863837
32;29;30.864786966706447
32;30;29.321547618371124
32;31;27.855470237452565
32;32;26.462696725579935
32;33;25.139561889300936
32;34;23.882583794835888
32;35;22.688454605094094
32;36;21.55403187483939
32;37;20.476330281097418
32;38;19.452513767042547
32;39;18.47988807869042
32;40;17.555893674755897
32;41;16.6780989910181
32;42;15.844194041467194
32;43;15.051984339393833
32;44;14.299385122424141
32;45;13.584415866302933
32;46;12.905195072987786
32;47;12.259935319338396
32;48;11.646938553371475
32;49;11.064591625702901
32;50;10.511362044417755
32;51;9.985793942196867
32;52;9.486504245087023
32;53;9.012179032832671
32;54;8.561570081191038
32;55;8.133491577131485
32;56;7.72681699827491
32;57;7.340476148361164
32;58;6.973452340943106
32;59;6.6247797238959505
32;60;6.293540737701153
32;61;5.9788637008160945
32;62;5.679920515775289
32;63;5.395924489986524
32;64;5.126128265487198
32;65;4.869821852212838
32;66;4.626330759602196
32;67;4.395014221622086
32;68;4.175263510540981
32;69;3.966500335013932
32;70;3.768175318263235
33;1;154.53991003891483
33;2;146.8129145369691
33;3;139.47226881012062
33;4;132.4986553696146
33;5;119.24878983265315
33;6;95.39903186612253
33;7;90.6290802728164
33;8;86.09762625917557
33;9;81.79274494621679
33;10;77.70310769890594
33;11;73.81795231396063
33;12;70.1270546982626
33;13;66.62070196334946
33;14;63.289666865181985
33;15;60.125183521922885
33;16;57.11892434582674
33;17;54.2629781285354
33;18;51.54982922210863
33;19;48.972337761003196
33;20;46.523720872953035
33;21;44.19753482930538
33;22;41.98765808784011
33;23;39.8882751834481
33;24;37.89386142427569
33;25;35.999168353061904
33;26;34.19920993540881
33;27;32.48924943863837
33;28;30.864786966706447
33;29;29.321547618371124
33;30;27.855470237452565
33;31;26.462696725579935
33;32;25.139561889300936
33;33;23.882583794835888
33;34;22.688454605094094
33;35;21.55403187483939
33;36;20.476330281097418
33;37;19.452513767042547
33;38;18.47988807869042
33;39;17.555893674755897
33;40;16.6780989910181
33;41;15.844194041467194
33;42;15.051984339393833
33;43;14.299385122424141
33;44;13.584415866302933
33;45;12.905195072987786
33;46;12.259935319338396
33;47;11.646938553371475
33;48;11.064591625702901
33;49;10.511362044417755
33;50;9.985793942196867
33;51;9.486504245087023
33;52;9.012179032832671
33;53;8.561570081191038
33;54;8.133491577131485
33;55;7.72681699827491
33;56;7.340476148361164
33;57;6.973452340943106
33;58;6.6247797238959505
33;59;6.293540737701153
33;60;5.9788637008160945
33;61;5.679920515775289
33;62;5.395924489986524
33;63;5.126128265487198
33;64;4.869821852212838
33;65;4.626330759602196
33;66;4.395014221622086
33;67;4.175263510540981
33;68;3.966500335013932
33;69;3.768175318263235
33;70;3.579766552350073
34;1;146.8129145369691
34;2;139.47226881012062
34;3;132.4986553696146
34;4;125.87372260113386
34;5;113.28635034102048
34;6;90.6290802728164
34;7;86.09762625917557
34;8;81.79274494621679
34;9;77.70310769890594
34;10;73.81795231396063
34;11;70.1270546982626
34;12;66.62070196334946
34;13;63.289666865181985
34;14;60.125183521922885
34;15;57.11892434582674
34;16;54.2629781285354
34;17;51.54982922210863
34;18;48.972337761003196
34;19;46.523720872953035
34;20;44.19753482930538
34;21;41.98765808784011
34;22;39.8882751834481
34;23;37.89386142427569
34;24;35.999168353061904
34;25;34.19920993540881
34;26;32.48924943863837
34;27;30.864786966706447
34;28;29.321547618371124
34;29;27.855470237452565
34;30;26.462696725579935
34;31;25.139561889300936
34;32;23.882583794835888
34;33;22.688454605094094
34;34;21.55403187483939
34;35;20.476330281097418
34;36;19.452513767042547
34;37;18.47988807869042
34;38;17.555893674755897
34;39;16.6780989910181
34;40;15.844194041467194
34;41;15.051984339393833
34;42;14.299385122424141
34;43;13.584415866302933
34;44;12.905195072987786
34;45;12.259935319338396
34;46;11.646938553371475
34;47;11.064591625702901
34;48;10.511362044417755
34;49;9.985793942196867
34;50;9.486504245087023
34;51;9.012179032832671
34;52;8.561570081191038
34;53;8.133491577131485
34;54;7.72681699827491
34;55;7.340476148361164
34;56;6.973452340943106
34;57;6.6247797238959505
34;58;6.293540737701153
34;59;5.9788637008160945
34;60;5.679920515775289
34;61;5.395924489986524
34;62;5.126128265487198
34;63;4.869821852212838
34;64;4.626330759602196
34;65;4.395014221622086
34;66;4.175263510540981
34;67;3.966500335013932
34;68;3.768175318263235
34;69;3.579766552350073
34;70;3.4007782247325693
35;1;139.47226881012062
35;2;132.4986553696146
35;3;125.87372260113386
35;4;119.58003647107716
35;5;107.62203282396945
35;6;86.09762625917557
35;7;81.79274494621679
35;8;77.70310769890594
35;9;73.81795231396063
35;10;70.1270546982626
35;11;66.62070196334946
35;12;63.289666865181985
35;13;60.125183521922885
35;14;57.11892434582674
