date;type;title;total;live;od;web;app
25.05.2026;S;Susapusa Okidos;128;18;110;21;107
25.05.2026;S;Aktuaalne kaamera (viipekeeles);25;11;14;21;4
25.05.2026;S;NOVA;21;0;21;21;0
25.05.2026;S;"Järjejutt. A. H. Tammsaare ""Põrgupõhja uus Vanapagan""";21;0;21;21;0
25.05.2026;S;Riigimehed;25;0;25;21;4
25.05.2026;S;Burattino;41;0;41;21;20
25.05.2026;S;????;41;29;12;21;20
25.05.2026;S;Kodukäijad;21;0;21;21;0
25.05.2026;S;Rahva teenrid;21;0;21;21;0
25.05.2026;S;Kolm rubiini;25;0;25;21;4
25.05.2026;S;Pips ja Popi;53;17;39;21;32
25.05.2026;S;MEIE BINGO!;21;0;21;17;4
25.05.2026;S;Hommikumaa vägevad;17;0;17;17;0
25.05.2026;S;David Attenborough' värvide maailm;29;0;29;17;12
25.05.2026;S;Reisile minuga;21;11;14;17;4
25.05.2026;S;Heureka;17;0;17;17;0
25.05.2026;S;Eesti Laul 2025. Proovipäev;21;18;3;17;4
25.05.2026;S;"Järjejutt. Reeli Reinaus ""Kuidas mu isa endale uue naise sai""";17;0;17;17;0
25.05.2026;S;Planeet Maa III;25;0;25;17;8
25.05.2026;S;???????? ????;21;18;7;17;4
25.05.2026;S;?????? ???????? ??????: ????????????? ???????;29;22;7;17;12
25.05.2026;S;"Järjejutt. Viivi Luik ""Varjuteater""";17;0;17;17;0
25.05.2026;S;Lepatriinu ja Musta Kassi imelised lood;251;18;233;17;234
25.05.2026;S;Pühapäevalõuna;17;0;17;17;0
25.05.2026;S;Suuruurijad;88;26;62;17;71
25.05.2026;S;XXXIV Pärnu Filmifestival;17;0;17;17;0
25.05.2026;S;Meloturniir;17;0;17;17;0
25.05.2026;S;Stella ja Sam;49;22;31;17;32
25.05.2026;S;Midsomeri mõrvad;17;0;17;17;0
25.05.2026;S;Hei, Kutsa!;207;7;200;17;190
25.05.2026;S;Reis loomariigis;21;0;21;17;4
25.05.2026;S;Räpane neljas võim;18;0;18;14;4
25.05.2026;S;Homme põgeneme;22;0;22;14;8
25.05.2026;S;Oodo;46;7;39;14;32
25.05.2026;S;Jäine planeet II;18;0;18;14;4
25.05.2026;S;Ühe minuti filmid 2021 - Keel ja keskkond;14;0;14;14;0
25.05.2026;S;OP lood;18;7;11;14;4
25.05.2026;S;Reedene intervjuu;14;0;14;14;0
25.05.2026;S;Ellis;18;3;14;14;4
25.05.2026;S;Isa Browni lood;14;0;14;14;0
25.05.2026;S;"Järjejutt. Urmas Vadi ""Kuu teine pool""";14;0;14;14;0
25.05.2026;S;Rohelised niidud;18;0;18;14;4
25.05.2026;S;Ella, Oscar ja Huu;18;14;3;14;4
25.05.2026;S;Klass: elu pärast;14;0;14;14;0
25.05.2026;S;Lotte lood;113;0;113;14;99
25.05.2026;S;Kontserdisaalis;14;0;14;14;0
25.05.2026;S;Auschwitzi tätoveerija;18;0;18;14;4
25.05.2026;S;Mnemoturniir;14;0;14;14;0
25.05.2026;S;Kreisiraadio;18;0;18;14;4
25.05.2026;S;"Järjejutt. Ain Kütt ""Risti soldati mõistatus. Sagadi paruni mõrvalood""";14;0;14;14;0
25.05.2026;S;Ruudu ja Tupsu;38;14;24;14;24
25.05.2026;S;????????;62;54;16;14;48
25.05.2026;S;Stuudios on Sten Teppan;14;7;7;14;0
25.05.2026;S;Üks lugu;26;0;26;14;12
25.05.2026;S;Jutusaade;14;0;14;14;0
25.05.2026;S;Öökull;14;0;14;14;0
25.05.2026;S;Jälg;14;0;14;14;0
25.05.2026;S;Meie kirjanduse lugu;14;0;14;14;0
25.05.2026;S;"Järjejutt. Andrus Kivirähk ""Ivan Orava mälestused""";14;0;14;14;0
25.05.2026;S;Öökapi raamat;14;0;14;14;0
25.05.2026;S;Sherlock;34;0;34;14;20
25.05.2026;S;Tagamõtsa;14;0;14;14;0
25.05.2026;S;4?4. ??????? ??????;30;22;8;14;16
25.05.2026;S;Hei, turbod!;125;18;107;14;111
25.05.2026;S;Ärapanija;18;0;18;14;4
25.05.2026;S;Eurolaul / Eesti laul;10;0;10;10;0
25.05.2026;S;Surm paradiisis. Jõulu-eri;10;0;10;10;0
25.05.2026;S;Kaadris;10;0;10;10;0
25.05.2026;S;Ükskord laupäeval;18;0;18;10;8
25.05.2026;S;PANK;18;0;18;10;8
25.05.2026;S;Sinu uus sugulane;18;3;15;10;8
25.05.2026;S;Vanaaja seitse maailmaimet;10;0;10;10;0
25.05.2026;S;Otse uudistemajast;10;0;10;10;0
25.05.2026;S;"Järjejutt. Jean Webster ""Pikakoivaline isa""";10;0;10;10;0
25.05.2026;S;Putini salarelvad;10;0;10;10;0
25.05.2026;S;Keelesaade;10;0;10;10;0
25.05.2026;S;"Järjejutt. Andrus Kivirähk ""Rehepapp""";10;0;10;10;0
25.05.2026;S;Teatrietendus. Silme ees läheb mustaks;10;0;10;10;0
25.05.2026;S;Kokkutulek;10;0;10;10;0
25.05.2026;S;Stanley Tucci avastamas Itaaliat;54;4;50;10;44
25.05.2026;S;Tantsutüdrukud;18;0;18;10;8
25.05.2026;S;Major Skovoroda;18;0;18;10;8
25.05.2026;S;Jane Eyre;10;0;10;10;0
25.05.2026;S;Eesti novell;10;0;10;10;0
25.05.2026;S;Rannahotell;10;0;10;10;0
25.05.2026;S;"Järjejutt. Karl Ristikivi ""Imede saar""";10;0;10;10;0
25.05.2026;S;"Järjejutt. Kai Vare ""Linnupesa elevandirajal""";10;0;10;10;0
25.05.2026;S;Huvitaja;10;0;10;10;0
25.05.2026;S;Järjejutt. Hermann Hesse teosed;10;0;10;10;0
25.05.2026;S;"Järjejutt. Charlotte Brontë ""Shirley""";10;0;10;10;0
25.05.2026;S;Adam Richman sööb nagu jalkafänn;10;0;10;10;0
25.05.2026;S;Luise ja Oliver;204;0;204;10;194
25.05.2026;S;"Järjejutt. Viivi Luik ""Seitsmes rahukevad""";10;0;10;10;0
25.05.2026;S;Doktor Panda;97;11;86;10;87
25.05.2026;S;Atentaat;10;0;10;10;0
25.05.2026;S;Pikk vari;10;0;10;10;0
25.05.2026;S;Ökoskoop;10;10;0;10;0
25.05.2026;S;Lahutus Läti moodi;10;0;10;10;0
25.05.2026;S;Vanad ja kobedad;14;0;14;10;4
25.05.2026;S;Uudishimu tippkeskus;14;4;10;10;4
25.05.2026;S;???????;18;15;3;10;8
25.05.2026;S;Müür;14;0;14;10;4
25.05.2026;S;Vaikimine;10;0;10;10;0
25.05.2026;S;Hiina - iidne looduse kuningriik;18;0;18;10;8
25.05.2026;S;Aasta planeedil Maa;14;0;14;10;4
25.05.2026;S;Hajameelselt abielus;14;0;14;10;4
25.05.2026;S;Ada. Rääkimata lugu;14;0;14;10;4
25.05.2026;S;Metsavennad;10;0;10;10;0
25.05.2026;S;Salmonid;18;0;18;10;8
25.05.2026;S;Järjejutt;10;3;7;10;0
25.05.2026;S;Eesti aja lood;10;0;10;10;0
25.05.2026;S;Sõna on laval;10;0;10;10;0
25.05.2026;S;Loetud ja kirjutatud;10;0;10;10;0
25.05.2026;S;Alpimaja;14;0;14;10;4
25.05.2026;S;Saladuslik Aafrika;7;0;7;7;0
25.05.2026;S;"Järjejutt. Jonas Jonasson ""Saja-aastane, kes hüppas aknast välja ja kadus""";7;0;7;7;0
25.05.2026;S;Joanna Lumley Indias;7;0;7;7;0
25.05.2026;S;"Järjejutt. Johannes Semm ""Sõja tagalas""";7;0;7;7;0
25.05.2026;S;Kaduva maailma lävel;11;0;11;7;4
25.05.2026;S;Räpane sport - laskesuusatamise skandaal;7;0;7;7;0
25.05.2026;S;Tervist!;7;0;7;7;0
25.05.2026;S;"Järjejutt. Georges Simenon ""Uustulnuk""";7;0;7;7;0
25.05.2026;S;Erinnüsed;11;0;11;7;4
25.05.2026;S;Kalamaja blues;7;0;7;7;0
25.05.2026;S;Segasummasuvila ratastel;11;0;11;7;4
25.05.2026;S;Setukeelsed uudised;7;3;3;7;0
25.05.2026;S;Psühho;7;0;7;7;0
25.05.2026;S;Väinad maa ja mere vahel;15;0;15;7;8
25.05.2026;S;Queen of F*cking Everything;7;0;7;7;0
25.05.2026;S;Eesti Laul 2026;11;0;11;7;4
25.05.2026;S;"Järjejutt. Kalju Saaber ""Sõidud Luukase ja Keesuga""";7;0;7;7;0
25.05.2026;S;Kõlakoguja;11;3;7;7;4
25.05.2026;S;Folgialbum;7;0;7;7;0
25.05.2026;S;Vanusevahe;7;0;7;7;0
25.05.2026;S;Lugusid teatrist ja teatritegijatest;7;0;7;7;0
25.05.2026;S;Osooni loomalood;11;0;11;7;4
25.05.2026;S;"Järjejutt. Joe Alex ""Andekad näitlejad""";7;0;7;7;0
25.05.2026;S;Nõnda ka maa peal;7;0;7;7;0
25.05.2026;S;"Eno Raud ""Sipsik""";7;0;7;7;0
25.05.2026;S;Tallinn Express;7;0;7;7;0
25.05.2026;S;Elu loomaaias;11;0;11;7;4
25.05.2026;S;Kutsikate ja kassipoegade imeline maailm;27;0;27;7;20
25.05.2026;S;Vapratest vapramad;7;0;7;7;0
25.05.2026;S;Laskesuusatamise MK etapid;7;0;7;7;0
25.05.2026;S;"Järjejutt. Urmas Vadi ""Neverland""";7;0;7;7;0
25.05.2026;S;Tippvormi(s);15;3;11;7;8
25.05.2026;S;Ringvaade suvel;7;0;7;7;0
25.05.2026;S;Salaopakad;7;0;7;7;0
25.05.2026;S;Protsendikunst;7;0;7;7;0
25.05.2026;S;Pähklipureja;7;0;7;7;0
25.05.2026;S;Linnulaul;7;0;7;7;0
25.05.2026;S;Telelavastus. Püha Katariina pöörane õhtusöömaaeg;7;0;7;7;0
25.05.2026;S;Spordipühapäev;7;0;7;7;0
25.05.2026;S;Rein Marani loodusfilmid;7;0;7;7;0
25.05.2026;S;"Järjekuuldemäng. Vambola Rähn ""Mäng tikutoosiga""";7;0;7;7;0
25.05.2026;S;Owe Peterselli show;7;0;7;7;0
25.05.2026;S;Ema valik;7;0;7;7;0
25.05.2026;S;Eesti Televisioon;11;0;11;7;4
25.05.2026;S;Südamed;11;0;11;7;4
25.05.2026;S;Salme viikingid;7;0;7;7;0
25.05.2026;S;Raadioteater;7;0;7;7;0
25.05.2026;S;Kõige suurem sõber;15;0;15;7;8
25.05.2026;S;Kauamängiv;7;7;0;7;0
25.05.2026;S;Kultuuristuudio. Kirjandusministri juures;11;0;11;7;4
25.05.2026;S;Põlev maa;7;0;7;7;0
25.05.2026;S;Alexander Armstrong Sri Lankal;7;0;7;7;0
25.05.2026;S;Ühe maja lugu;11;0;11;7;4
25.05.2026;S;Meenutades Heljo Mändi;7;0;7;7;0
25.05.2026;S;Muusika;7;7;0;7;0
25.05.2026;S;Kui kardad, naerata;7;0;7;7;0
25.05.2026;S;Uue aja asjad;7;0;7;7;0
25.05.2026;S;Peakoka auroog;7;0;7;7;0
25.05.2026;S;Killud;7;0;7;7;0
25.05.2026;S;Kultuuri kodu;7;0;7;7;0
25.05.2026;S;Pompei. Uued avastused;7;0;7;7;0
25.05.2026;S;Järjejutt. Karl Ristikivi ,,Hingede öö'';7;0;7;7;0
25.05.2026;S;Vaga vesi;7;0;7;7;0
25.05.2026;S;"Järjejutt. Kristjan Sander ""13 talvist hetke""";7;0;7;7;0
25.05.2026;S;"Järjejutt. Joel Jans ""Põrgutõld""";7;0;7;7;0
25.05.2026;S;Püramiidi tipus;7;0;7;7;0
25.05.2026;S;Puu, mis varjutab metsa;15;0;15;7;8
25.05.2026;S;"Järjejutt. George Orwell ""1984""";7;0;7;7;0
25.05.2026;S;Teatrietendus. Saateviga;7;0;7;7;0
25.05.2026;S;Nukuvalitsus;7;0;7;7;0
25.05.2026;S;Annika;7;0;7;7;0
25.05.2026;S;ehh, uhhuduur;15;0;15;7;8
25.05.2026;S;"Kristiina Kass ""Lõvi Leo""";7;0;7;7;0
25.05.2026;S;Teatrietendus. Kes aevastas?;7;0;7;7;0
25.05.2026;S;Riigiametnik;7;0;7;7;0
25.05.2026;S;Kalale Koržetsiga;7;0;7;7;0
25.05.2026;S;Mystery Lane'i põnevad juhtumid;379;0;379;7;372
25.05.2026;S;Eesti filmi- ja teleauhinnad;11;0;11;7;4
25.05.2026;S;Veetee;11;0;11;7;4
25.05.2026;S;Maailma kõige targem rahvas;7;0;7;7;0
25.05.2026;S;Estraadisangarid;11;4;7;7;4
25.05.2026;S;Öko? Loogiline;7;0;7;7;0
25.05.2026;S;Öised lood;7;0;7;7;0
25.05.2026;S;Rauataltsutajad;7;0;7;7;0
25.05.2026;S;Meie hõimlased;7;0;7;7;0
25.05.2026;S;D'Artagnan ja kolm musketäri;7;0;7;7;0
25.05.2026;S;"Järjejutt. Helena Marchmont ""Mõrv eesriide taga""";7;0;7;7;0
25.05.2026;S;Maailm linnulennult;7;0;7;7;0
25.05.2026;S;?????????? ?????? 18:00;3;3;0;3;0
25.05.2026;S;Andrus Kivirähk. Kuuldemängud;3;0;3;3;0
25.05.2026;S;Kull ja kiri. Maailmaimed;3;0;3;3;0
25.05.2026;S;"Järjejutt. Truman Capote ""Hommikueine Tiffany juures""";3;0;3;3;0
25.05.2026;S;Järjejutt. Maimu Bergi novellid;3;0;3;3;0
25.05.2026;S;MuinasTeeVee;3;0;3;3;0
25.05.2026;S;Telelavastus. Soo;3;0;3;3;0
25.05.2026;S;Eesti Vabariik 104;3;0;3;3;0
25.05.2026;S;Lumekuninganna;3;0;3;3;0
25.05.2026;S;Viimane kiri kallimalt;3;0;3;3;0
25.05.2026;S;Päevatee;3;0;3;3;0
25.05.2026;S;Selge pilt;3;0;3;3;0
25.05.2026;S;Kirjandusministri juures. Muusika eri;3;0;3;3;0
25.05.2026;S;Röövlitütar Ronja;15;0;15;3;12
25.05.2026;S;Kergejõustiku MM Tokyos;7;0;7;3;4
25.05.2026;S;Muumioru lood;185;0;185;3;182
25.05.2026;S;"Järjejutt. August Kitzberg ""Rätsep Õhk ja tema õnneloos""";3;0;3;3;0
25.05.2026;S;Eesti retromultikad;3;0;3;3;0
25.05.2026;S;Teatrietendus. Häda mõistuse pärast;3;0;3;3;0
25.05.2026;S;Ajalootund;3;0;3;3;0
25.05.2026;S;Punane sekund;3;0;3;3;0
25.05.2026;S;"Järjejutt. Fred Jüssi ""Reisikirju""";3;0;3;3;0
25.05.2026;S;Kliimateadlikkus;3;0;3;3;0
25.05.2026;S;Järjejutt. Jõulujutud;3;0;3;3;0
25.05.2026;S;???? ???????;3;0;3;3;0
25.05.2026;S;Õppetund;3;0;3;3;0
25.05.2026;S;Iluuisutamise MM Prahas;3;0;3;3;0
25.05.2026;S;"Järjejutt. Karel ?apek ""Inglise kirjad""";3;0;3;3;0
25.05.2026;S;Järjejutt. Tove Jansson ,,Suveraamat'';3;0;3;3;0
25.05.2026;S;Klassikahommik;3;0;3;3;0
25.05.2026;S;"Järjejutt. Oscar Wilde ""Lord Arthur Savile'i kuritegu""";3;0;3;3;0
25.05.2026;S;Anima tsoon;3;0;3;3;0
25.05.2026;S;Pöörane aasta Aafrikas;7;0;7;3;4
25.05.2026;S;Surma ei otsinud keegi;3;0;3;3;0
25.05.2026;S;"Järjejutt. Indrek Hargla ""Kadunud hingede ajaraamat""";3;0;3;3;0
25.05.2026;S;Heli nälg;3;0;3;3;0
25.05.2026;S;Audrey varjupaik;15;0;15;3;12
25.05.2026;S;Agatha Christie Hjerson;3;0;3;3;0
25.05.2026;S;"Järjejutt. Elo Selirand ""Punane päevik""";3;0;3;3;0
25.05.2026;S;Armastan sind igavesti;3;0;3;3;0
25.05.2026;S;Palgamõrvar;7;0;7;3;4
25.05.2026;S;Tujurikkuja;7;0;7;3;4
25.05.2026;S;R2 Päev intervjuud;3;0;3;3;0
25.05.2026;S;Aare Toikka - 60!;3;0;3;3;0
25.05.2026;S;Rahvakunstnikud;3;0;3;3;0
25.05.2026;S;"Järjekuuldemäng. Urmas Vadi ""Varasta veel võõraid karusid!""";3;0;3;3;0
25.05.2026;S;EÜE segu;3;0;3;3;0
25.05.2026;S;Lastetuba;11;0;11;3;8
25.05.2026;S;Kolm kõla;3;0;3;3;0
25.05.2026;S;Kontakt;7;0;7;3;4
25.05.2026;S;4x4. Türgi;3;0;3;3;0
25.05.2026;S;Isapuhkus;3;0;3;3;0
25.05.2026;S;Reporteritund;3;0;3;3;0
25.05.2026;S;Vooluring;3;0;3;3;0
25.05.2026;S;R2 Traat;3;0;3;3;0
25.05.2026;S;"Järjejutt. Katrin Laur ""Atlantis""";3;0;3;3;0
25.05.2026;S;Shakespeare. Geeniuse kujunemine;3;0;3;3;0
25.05.2026;S;"Järjejutt. Eduard Bornhöhe ""Kuulsuse narrid""";3;0;3;3;0
25.05.2026;S;Jalgpalli naiste EM 2025;3;0;3;3;0
25.05.2026;S;Üks päev;3;0;3;3;0
25.05.2026;S;Ristisõda;3;0;3;3;0
25.05.2026;S;Võidu nimel;3;0;3;3;0
25.05.2026;S;Naeroobika;3;0;3;3;0
25.05.2026;S;Must orb. Kajad;7;0;7;3;4
25.05.2026;S;"Järjejutt. Mats Traat ""Kohvioad""";3;0;3;3;0
25.05.2026;S;Legendide maad;7;0;7;3;4
25.05.2026;S;???? ??????;3;0;3;3;0
25.05.2026;S;Veljo Tormis. Unustatud rahvad;3;0;3;3;0
25.05.2026;S;Hiirelõks kassile;3;0;3;3;0
25.05.2026;S;Vürtside võlumaailm;15;0;15;3;12
25.05.2026;S;"Järjejutt. Antoine de Saint-Exupéry ""Väike prints""";3;0;3;3;0
25.05.2026;S;Koduteel;3;0;3;3;0
25.05.2026;S;Lahutus Eesti moodi;3;0;3;3;0
25.05.2026;S;"Järjejutt. Lawrence Durrell ""Küprose kibedad sidrunid""";3;0;3;3;0
25.05.2026;S;"Andrus Kivirähk ""Lotte reis lõunamaale""";3;0;3;3;0
25.05.2026;S;Uued õed;3;0;3;3;0
25.05.2026;S;"Kuuldemäng. Sofi Oksanen ""Puhastus""";3;0;3;3;0
25.05.2026;S;"Järjejutt. Ilmar Aruoja ""Papa jutud. Isa Taks""";3;0;3;3;0
25.05.2026;S;Labor;3;0;3;3;0
25.05.2026;S;"Järjejutt. Ernst Enno ""Minu sõbrad""";3;0;3;3;0
25.05.2026;S;???? ???????. ???? ???-???????: ????? ? ???????;11;11;0;3;8
25.05.2026;S;"Järjekuuldemäng. Juhan Peegel ""Ma langesin esimesel sõjasuvel""";3;0;3;3;0
25.05.2026;S;"Järjejutt. F. S. Fitzgerald ""Teemant nii suur nagu Ritz-hotell""";3;0;3;3;0
25.05.2026;S;EV108;3;0;3;3;0
25.05.2026;S;Võimla;3;0;3;3;0
25.05.2026;S;??????? ??????;3;0;3;3;0
25.05.2026;S;Edekabel;3;0;3;3;0
25.05.2026;S;Rahvusparkide peidetud väärtused;3;0;3;3;0
25.05.2026;S;Onu Remuse jutte;3;0;3;3;0
25.05.2026;S;Eurovisiooni laulud;3;0;3;3;0
25.05.2026;S;"Järjejutt. Mihkel Mutt ""Pingviin ja raisakass""";3;0;3;3;0
25.05.2026;S;Jäähoki MM I divisjon;3;0;3;3;0
25.05.2026;S;Estonia legendid;3;0;3;3;0
25.05.2026;S;Ökomajad;3;0;3;3;0
