date;type;title;total;live;od;web;app
01.06.2026;S;Täna õhtul...;596;444;172;572;24
01.06.2026;S;Impulss;584;19;565;439;145
01.06.2026;Y;Öine navigatsioon;563;0;563;515;48
01.06.2026;S;Telelavastus. 1991;563;406;158;515;48
01.06.2026;Y;Tiivasirutus;555;0;555;458;97
01.06.2026;S;Südameasi;549;0;549;477;72
01.06.2026;Y;Rafael Nadal - liivaväljakute kuningas;536;38;498;439;97
01.06.2026;S;Osoon;536;19;517;439;97
01.06.2026;S;Homme põgeneme;515;0;515;57;458
01.06.2026;Y;Teised;506;0;506;458;48
01.06.2026;S;Stanley Tucci avastamas Itaaliat;503;105;421;382;121
01.06.2026;Y;Tuulearmuke;501;95;406;477;24
01.06.2026;S;Kõik patud;488;0;488;343;145
01.06.2026;Y;Margherita teel tähtede poole;483;0;483;362;121
01.06.2026;S;Lühhike öppetus Eesti kultuurist;474;0;474;305;169
01.06.2026;Y;Nõusolek;469;0;469;324;145
01.06.2026;Y;Titaan;468;0;468;420;48
01.06.2026;S;Maxima;463;0;463;439;24
01.06.2026;S;Professor T.;459;0;459;362;97
01.06.2026;S;Argentina, äärmuste maa;456;0;456;191;265
01.06.2026;Y;Armastuse olemus;455;0;455;286;169
01.06.2026;S;Õhinapõhised;449;0;449;401;48
01.06.2026;Y;Siin. Praegu. Pärast;445;0;445;324;121
01.06.2026;S;Buratino tegutseb jälle;438;0;438;76;362
01.06.2026;Y;Paljunäoline Jim Carrey;434;19;434;362;72
01.06.2026;S;Kutse mõrvale;434;114;339;362;72
01.06.2026;S;Tuulepealne maa;425;0;425;401;24
01.06.2026;S;Kontakt;425;291;134;401;24
01.06.2026;Y;Rabarber;417;191;226;248;169
01.06.2026;S;Maailma ohtlikemad raudteed;417;38;379;248;169
01.06.2026;Y;London Mägi lummuses;417;43;374;248;169
01.06.2026;Y;Karl ja Marilyn;408;0;408;191;217
01.06.2026;Y;Roheline raamat;407;0;407;286;121
01.06.2026;Y;Emalõvi;407;0;407;286;121
01.06.2026;Y;Suur põgenemine 1944. Pisarais paadid;403;0;403;210;193
01.06.2026;Y;Torn;402;0;402;305;97
01.06.2026;S;Okavango – unistuste jõgi;398;124;274;229;169
01.06.2026;Y;Menopaus;398;0;398;229;169
01.06.2026;Y;Navalnõi;393;263;129;248;145
01.06.2026;S;See ei ole mõrvamüsteerium;388;0;388;267;121
01.06.2026;S;Nullpunkt;383;0;383;286;97
01.06.2026;S;Plekktrumm;377;0;377;305;72
01.06.2026;S;Reykjavíki fusioon;374;0;374;229;145
01.06.2026;S;Selge pilt;367;348;19;343;24
01.06.2026;Y;Neeme Järvi. Muusika üle kõige;367;310;57;343;24
01.06.2026;S;Raudne eesriie. Elu Nõukogude okupatsiooni tingimustes;360;0;360;191;169
01.06.2026;S;Elukaaslased;360;0;360;191;169
01.06.2026;S;Reetur;358;0;358;286;72
01.06.2026;S;Kuninglik skandaal;358;0;358;286;72
01.06.2026;S;Kadumiste kolmnurk;358;0;358;286;72
01.06.2026;S;Surm paradiisis;350;0;350;229;121
01.06.2026;S;EÜE segu;350;114;235;229;121
01.06.2026;S;Tervist!;348;291;57;324;24
01.06.2026;S;Küllakutse;339;100;239;267;72
01.06.2026;Y;Das Boot. Ühe allveelaeva lugu;339;0;339;267;72
01.06.2026;Y;Billy Elliot;339;19;339;267;72
01.06.2026;S;Muutuv planeet;336;19;317;191;145
01.06.2026;Y;Eine murul;334;0;334;286;48
01.06.2026;Y;Röövlirahnu Martin;331;0;331;210;121
01.06.2026;Y;Väike nõid;328;0;328;38;290
01.06.2026;S;Von Fock;320;0;320;248;72
01.06.2026;S;Varastatud lootus: Armukelm;315;0;315;267;48
01.06.2026;Y;Shirley;315;0;315;267;48
01.06.2026;Y;Peata oma sõbrad;315;0;315;267;48
01.06.2026;S;OP;315;0;315;267;48
01.06.2026;S;Suus sulav Eesti;310;215;95;286;24
01.06.2026;S;Rakett 69;307;138;167;210;97
01.06.2026;Y;Mitut värvi haldjad;307;0;307;210;97
01.06.2026;S;Maa, armastan Sind!;296;138;158;248;48
01.06.2026;Y;Härra Eikeegi Putini vastu;296;0;296;248;48
01.06.2026;Y;Võimlemispidu Hingelind;291;153;138;267;24
01.06.2026;Y;Rokenroll ja bugi-vugi, need on Reeda elu tugi;291;234;57;267;24
01.06.2026;S;Aktuaalne kaamera (viipekeeles);291;134;158;267;24
01.06.2026;Y;Soovide puu;288;0;288;191;97
01.06.2026;S;Vera;282;0;282;210;72
01.06.2026;Y;Kingitus orbiidilt;279;0;279;134;145
01.06.2026;Y;Johnny Deppi pilgu läbi;279;19;259;134;145
01.06.2026;S;Davos 1917;277;0;277;229;48
01.06.2026;Y;Lipu heiskamine;272;95;177;248;24
01.06.2026;S;Lahku. Barcelona;272;0;272;248;24
01.06.2026;S;Vaikimiskoodeks;269;0;269;172;97
01.06.2026;Y;Tõeline Mo Farah;269;0;269;172;97
01.06.2026;S;Kunagi pole liiga hilja;267;0;267;267;0
01.06.2026;Y;Võrsuv põlvkond;263;0;263;191;72
01.06.2026;S;Ridley;263;0;263;191;72
01.06.2026;Y;Siin me oleme!;259;0;259;114;145
01.06.2026;Y;Kahtluste võrk;258;0;258;210;48
01.06.2026;Y;Hitleri toidumaitsjad;255;0;255;134;121
01.06.2026;Y;Alcarràs;253;0;253;229;24
01.06.2026;Y;Täiuslikud võõrad;250;0;250;153;97
01.06.2026;S;Riigikogu infotund;248;76;172;248;0
01.06.2026;Y;KLASS;248;0;248;248;0
01.06.2026;Y;Kirsitubakas;244;0;244;172;72
01.06.2026;Y;...nii lendab aeg!;244;0;244;172;72
01.06.2026;Y;Väikelinna detektiivid ja Valge Daami saladus;241;0;241;0;241
01.06.2026;S;Kihnlased;240;0;240;95;145
01.06.2026;Y;Elu on töö on elu;239;0;239;191;48
01.06.2026;Y;Mardileib;235;0;235;114;121
01.06.2026;S;Välisilm;234;0;234;210;24
01.06.2026;Y;Kuidas peaks seksima?;231;0;231;134;97
01.06.2026;S;MEIE BINGO!;229;76;153;229;0
01.06.2026;Y;Kild minu südamest;229;0;229;229;0
01.06.2026;Y;Kuidas loomad üksteisega räägivad;225;0;225;153;72
01.06.2026;Y;Seltsimees laps;220;0;220;172;48
01.06.2026;S;Parlament;220;0;220;172;48
01.06.2026;S;Kes tappis Otto Mülleri?;220;0;220;172;48
01.06.2026;S;Dalgliesh;220;0;220;172;48
01.06.2026;Y;Sügisball;216;0;216;95;121
01.06.2026;Y;Kaitsmas Euroopat;216;0;216;95;121
01.06.2026;Y;Sinine;215;0;215;191;24
01.06.2026;Y;Sangarid;210;0;210;210;0
01.06.2026;S;OP lood;210;153;57;210;0
01.06.2026;Y;Lansky. Ameerika vägevaim gangster;210;0;210;210;0
01.06.2026;S;Kalamehe jutud;210;153;57;210;0
01.06.2026;Y;Mika Baloise Sessionil;206;114;91;134;72
01.06.2026;Y;Folklooripidu Setumaal;206;0;206;134;72
01.06.2026;Y;Eluvool. Jõe lugu;206;0;206;134;72
01.06.2026;Y;Telelavastus. Naine, kes saabus kell kuus;196;0;196;172;24
01.06.2026;Y;Armastus kolme apelsini vastu. Lõpuetendus;196;0;196;172;24
01.06.2026;S;Tähelaev;191;114;76;191;0
01.06.2026;Y;Hiilgus;191;0;191;191;0
01.06.2026;S;Eesti aja lood;191;134;57;191;0
01.06.2026;Y;Meemeistrite linn;188;0;188;19;169
01.06.2026;Y;Telelavastus. Pisuhänd;186;0;186;114;72
01.06.2026;Y;Süvamaa;182;0;182;134;48
01.06.2026;S;Räpane neljas võim;182;0;182;134;48
01.06.2026;S;Oma saar;178;0;178;57;121
01.06.2026;S;Mutihärra Mutik;178;19;159;57;121
01.06.2026;S;Sina ja mina;177;0;177;153;24
01.06.2026;Y;Ingeborg Bachmann – teekond kõrbe;177;0;177;153;24
01.06.2026;S;Eurovisiooni lauluvõistlus 2026;173;0;173;76;97
01.06.2026;Y;Ajaviitur;173;24;148;76;97
01.06.2026;S;Segased;172;19;153;172;0
01.06.2026;S;Koolitants;172;0;172;172;0
01.06.2026;S;Burattino;169;0;169;0;169
01.06.2026;S;Mullist välja;167;0;167;95;72
01.06.2026;S;Tuled kodusadamas;162;0;162;114;48
01.06.2026;Y;Sandarm New Yorgis;162;0;162;114;48
01.06.2026;Y;Pianist;162;0;162;114;48
01.06.2026;S;Erakordsed Šveitsi mägiraudteed;162;119;43;114;48
01.06.2026;S;Ernest ja Celestine;159;38;121;38;121
01.06.2026;S;Minu meri;158;0;158;134;24
01.06.2026;S;Midsomeri mõrvad;158;0;158;134;24
01.06.2026;Y;Mehed ei nuta;158;0;158;134;24
01.06.2026;S;Teeme ise!;154;0;154;57;97
01.06.2026;S;Riigimehed;154;0;154;57;97
01.06.2026;S;Öine rong;153;0;153;153;0
01.06.2026;Y;Mida täiskasvanud mängivad?;153;0;153;153;0
01.06.2026;S;Kaadris;153;0;153;153;0
01.06.2026;S;Tšornobõli katastroof;148;0;148;76;72
01.06.2026;Y;Oh valu ja vaev. Kuldne Trio;148;0;148;76;72
01.06.2026;S;Ellis;148;0;148;76;72
01.06.2026;S;Telepoiss. ETV lastelaulud;145;0;145;0;145
01.06.2026;Y;Amanda ja kõige tähtsam sõna;145;0;145;0;145
01.06.2026;Y;Röövime panka!;143;0;143;95;48
01.06.2026;Y;Räägi temaga;143;0;143;95;48
01.06.2026;Y;Lapsepõlv Gobi kõrbe liivaluidetes;143;0;143;95;48
01.06.2026;Y;Jacob Collier Baloise Sessionil;143;0;143;95;48
01.06.2026;S;Elu allpool nulli;143;0;143;95;48
01.06.2026;Y;Coco Chanel lahtinööbitult;143;0;143;95;48
01.06.2026;S;Baltica '88;143;0;143;95;48
01.06.2026;Y;Attenborough ja sipelgate kuningriik;143;0;143;95;48
01.06.2026;Y;Ott kosmoses;140;43;97;19;121
01.06.2026;S;Wikmani poisid;138;0;138;114;24
01.06.2026;Y;Suur võidusõit. Lancia Audi vastu;138;0;138;114;24
01.06.2026;Y;Sandarm võtab naise;138;0;138;114;24
01.06.2026;S;Route 66. Ameerika kahel pool maanteed;138;119;19;114;24
01.06.2026;S;Miss Marple'i lood;138;0;138;114;24
01.06.2026;Y;Koolivaheaeg akordioniga;138;95;43;114;24
01.06.2026;Y;Keskpäev;138;0;138;114;24
01.06.2026;Y;Jaanipäev Setumaal;138;0;138;114;24
01.06.2026;S;Harald ja Sonja;138;0;138;114;24
01.06.2026;S;David Attenborough' värvide maailm;135;0;135;38;97
01.06.2026;Y;Taevatrepp;134;0;134;134;0
01.06.2026;S;Hotell Portofino;134;0;134;134;0
01.06.2026;Y;Foto;134;0;134;134;0
01.06.2026;S;Vanaaja seitse maailmaimet;129;0;129;57;72
01.06.2026;S;Tants aurukatla ümber;129;0;129;57;72
01.06.2026;Y;Võidab see, kellel on kõige hullem mees;124;0;124;76;48
01.06.2026;Y;Rong väljaspool sõiduplaani;124;0;124;76;48
01.06.2026;S;Nõiakivi;124;57;67;76;48
01.06.2026;S;Nicolas le Floch;124;0;124;76;48
01.06.2026;Y;Mina olen Zlatan;124;0;124;76;48
01.06.2026;S;Klassikatelevisioon;124;0;124;76;48
01.06.2026;Y;Imehea;124;0;124;76;48
01.06.2026;Y;Jan Uuspõld ja Ago Anderson. Piiri peal;121;0;121;0;121
01.06.2026;S;Ella, Oscar ja Huu;121;0;121;0;121
01.06.2026;S;Claude;121;0;121;0;121
01.06.2026;S;Ühe maja lugu;119;0;119;95;24
01.06.2026;S;Õpe ei lõpe;119;100;19;95;24
01.06.2026;S;Vanad ja kobedad;119;0;119;95;24
01.06.2026;Y;Uskumatu, aga tõsi;119;0;119;95;24
01.06.2026;Y;Sinu värv;119;0;119;95;24
01.06.2026;Y;Nähtamatu võitlus;119;0;119;95;24
01.06.2026;S;Maailm leekides;119;0;119;95;24
01.06.2026;S;Juhan Viiding 75 täispikad intervjuud;119;0;119;95;24
01.06.2026;Y;Pollyanna. Eesti Noorsooteater;116;0;116;19;97
01.06.2026;S;ETV kuld;116;0;116;19;97
01.06.2026;Y;Südamepere;114;0;114;114;0
01.06.2026;S;R2 Minilaiv laulud;114;19;95;114;0
01.06.2026;S;Psühho;114;0;114;114;0
01.06.2026;S;PANK;114;0;114;114;0
01.06.2026;S;Jalgpalli Premium Liiga;114;0;114;114;0
01.06.2026;S;Auschwitzi tätoveerija;114;0;114;114;0
01.06.2026;Y;Apaatia;114;0;114;114;0
01.06.2026;S;Kutsikate ja kassipoegade imeline maailm;110;0;110;38;72
01.06.2026;Y;Cheri lugu;110;0;110;38;72
01.06.2026;Y;Teisikud;105;0;105;57;48
01.06.2026;Y;Need vanad armastuskirjad;105;0;105;57;48
01.06.2026;Y;Kullaketrajad;105;0;105;57;48
01.06.2026;Y;ETV 60;105;0;105;57;48
01.06.2026;S;Õhukesel jääl. Putin ja Greenpeace;100;0;100;76;24
01.06.2026;S;Vana võluri muinasjutud;100;0;100;76;24
01.06.2026;Y;Saint-Exupéry;100;0;100;76;24
01.06.2026;S;Queen of F*cking Everything;100;0;100;76;24
01.06.2026;Y;Päevil, mil sind ma näen. Laulab Kare Kauks;100;0;100;76;24
01.06.2026;S;Naisspioonid II maailmasõjas;100;0;100;76;24
01.06.2026;S;Müür;100;0;100;76;24
01.06.2026;Y;Antipolis;100;0;100;76;24
01.06.2026;Y;Putukate suvemängud;97;0;97;0;97
01.06.2026;Y;Ponisüda: metsik ja vaba;97;0;97;0;97
01.06.2026;S;Loomarahva TV;97;24;72;0;97
01.06.2026;S;Kõlakoguja;97;0;97;0;97
01.06.2026;Y;Amanda ja uus poiss;97;0;97;0;97
01.06.2026;S;"XXVIII laulu- ja XXI tantsupidu ""Iseoma""";95;0;95;95;0
01.06.2026;Y;Väljasuremine: faktid;95;0;95;95;0
01.06.2026;Y;Tagasi jääle;95;0;95;95;0
01.06.2026;Y;Sõda ja puuhobune;95;38;57;95;0
01.06.2026;S;Suvenaabrid;95;76;19;95;0
01.06.2026;Y;Shakespeare vs. Shakespeare 2.0;95;0;95;95;0
01.06.2026;S;Ringvaade suvel;95;0;95;95;0
01.06.2026;Y;Perekonnata;95;0;95;95;0
01.06.2026;S;Nukuvalitsus;95;0;95;95;0
01.06.2026;Y;Monumendid ja apelsinid;95;95;0;95;0
01.06.2026;S;Klass: elu pärast;95;0;95;95;0
01.06.2026;Y;Kallid reisijad;95;0;95;95;0
01.06.2026;S;Elu võimalikkusest maal;95;0;95;95;0
01.06.2026;Y;Armastan sind, kuni...;95;0;95;95;0
01.06.2026;S;Viru säru;86;0;86;38;48
01.06.2026;Y;Sven Lõhmus. 30 aastat hitte;86;0;86;38;48
01.06.2026;Y;Reklaamiklubi naeratus;86;24;62;38;48
01.06.2026;Y;Loomariigi lapsevanemad;86;0;86;38;48
01.06.2026;Y;Korporatiivne toit;86;0;86;38;48
01.06.2026;Y;Jumalaga rock'n'roll;86;0;86;38;48
01.06.2026;S;Doktor Nadežda;86;0;86;38;48
01.06.2026;S;Ükskord laupäeval;81;0;81;57;24
01.06.2026;Y;Õnnelind flamingo;81;0;81;57;24
01.06.2026;S;Pikk vari;81;0;81;57;24
01.06.2026;Y;Peegelmaastikus. Ain Kaalep;81;38;43;57;24
01.06.2026;Y;Meri ja Orav;81;0;81;57;24
01.06.2026;S;Litvinenko;81;0;81;57;24
01.06.2026;S;Kreisiraadio;81;0;81;57;24
01.06.2026;Y;Ja kuningas ütles, kui imeline masin;81;0;81;57;24
01.06.2026;S;Erinnüsed;81;0;81;57;24
01.06.2026;Y;Varastatud kohtumine;76;0;76;76;0
01.06.2026;S;Vaikimine;76;0;76;76;0
01.06.2026;S;Truu naine;76;0;76;76;0
01.06.2026;Y;Telelavastus. Kuninganna Maudi maa;76;0;76;76;0
01.06.2026;S;Shetland;76;0;76;76;0
01.06.2026;Y;Sannapäiv;76;0;76;76;0
01.06.2026;S;Riigiametnik;76;0;76;76;0
01.06.2026;Y;Reekviem Irenale;76;0;76;76;0
01.06.2026;S;Rahvuspargid;76;0;76;76;0
01.06.2026;S;Põlev maa;76;0;76;76;0
01.06.2026;S;Putini salarelvad;76;0;76;76;0
01.06.2026;S;Pehmed ja karvased;76;0;76;76;0
01.06.2026;S;NOVA;76;0;76;76;0
01.06.2026;Y;Mängupalavik;76;0;76;76;0
01.06.2026;Y;Murieli pulm;76;0;76;76;0
01.06.2026;Y;Londoni linnaloodus;76;0;76;76;0
01.06.2026;S;Kolm rubiini;76;0;76;76;0
01.06.2026;S;Kokkutulek;76;0;76;76;0
01.06.2026;S;Jane Eyre;76;0;76;76;0
01.06.2026;Y;Igavesti noored;76;0;76;76;0
01.06.2026;S;Hundiseadus;76;0;76;76;0
01.06.2026;S;Hajameelselt abielus;76;0;76;76;0
01.06.2026;Y;Elu maitse;76;0;76;76;0
01.06.2026;Y;Eestlanna Pariisis;76;0;76;76;0
01.06.2026;Y;Armunud Orphea;76;0;76;76;0
01.06.2026;S;Kessu;72;0;72;0;72
01.06.2026;S;Edmond ja Lucy;72;0;72;0;72
01.06.2026;S;Üks lugu;67;0;67;19;48
01.06.2026;Y;Võlausaldajad;67;0;67;19;48
01.06.2026;Y;Teatrietendus. Kolm korda üle õla;67;0;67;19;48
01.06.2026;S;Onu Tik-Taki seiklused;67;0;67;19;48
01.06.2026;Y;Kroonu onu;67;0;67;19;48
01.06.2026;Y;Jaan Tätte. Sõbrad, teiega on hea;67;0;67;19;48
01.06.2026;Y;Agu Sihvka annab aru;67;0;67;19;48
01.06.2026;Y;Aasta Jaapani looduses;67;0;67;19;48
01.06.2026;S;Vürtside võlumaailm;62;0;62;38;24
01.06.2026;Y;Teatrietendus. Hiirelõks;62;0;62;38;24
01.06.2026;S;TeadusEST;62;0;62;38;24
01.06.2026;S;Tantsutüdrukud;62;0;62;38;24
01.06.2026;Y;Sipsiku lugu;62;0;62;38;24
01.06.2026;Y;Saint-Tropez' sandarm;62;0;62;38;24
01.06.2026;S;Ristisõda;62;0;62;38;24
01.06.2026;Y;Põrgupõhja uus Vanapagan;62;0;62;38;24
01.06.2026;Y;Pitka legend;62;0;62;38;24
01.06.2026;Y;Perpetuum mobile;62;0;62;38;24
01.06.2026;Y;On meie keskel suvi;62;0;62;38;24
01.06.2026;S;OM 2026;62;0;62;38;24
01.06.2026;S;Meie hõimlased;62;0;62;38;24
01.06.2026;Y;Magusad tärnid;62;0;62;38;24
01.06.2026;Y;Maailma kaugeim restoran;62;0;62;38;24
01.06.2026;Y;Lõhestatud NATO;62;0;62;38;24
01.06.2026;S;Lumekuninganna;62;0;62;38;24
01.06.2026;Y;Küljetuul;62;0;62;38;24
01.06.2026;S;Kergejõustiku EM Roomas;62;0;62;38;24
01.06.2026;Y;Jonas Deichmann - piire ületades;62;0;62;38;24
01.06.2026;Y;Hingede torm;62;0;62;38;24
01.06.2026;Y;Ei meelest läe mul iial. Eesti filmilaulud;62;0;62;38;24
01.06.2026;Y;Baltica '87;62;0;62;38;24
01.06.2026;Y;Attenborough ja imelised laulud;62;0;62;38;24
01.06.2026;S;Annika;62;0;62;38;24
01.06.2026;Y;Aja jälg kivis. Meie raadiomajad;62;0;62;38;24
01.06.2026;S;Aasta planeedil Maa;62;0;62;38;24
01.06.2026;S;4x4;62;0;62;38;24
01.06.2026;Y;Õmblusmasin;57;0;57;57;0
01.06.2026;Y;Võlg;57;0;57;57;0
01.06.2026;Y;Vanilla Ninja. Suhkrust ja terasest;57;0;57;57;0
01.06.2026;S;Vahemeri;57;0;57;57;0
01.06.2026;Y;Usu mind;57;38;19;57;0
01.06.2026;Y;Täna öösel me ei maga;57;0;57;57;0
01.06.2026;Y;Telelavastus. Püha Susanna ehk Meistrite kool;57;0;57;57;0
01.06.2026;Y;Telelavastus. Lunastus;57;0;57;57;0
01.06.2026;S;Teatrietendus. Kolm õde;57;0;57;57;0
01.06.2026;Y;Sensatsioon;57;0;57;57;0
01.06.2026;Y;Sandarm ja sandarmipreilid;57;0;57;57;0
01.06.2026;S;Salaopakad;57;0;57;57;0
01.06.2026;S;Retromultikad;57;0;57;57;0
01.06.2026;S;Rein Marani loodusfilmid;57;0;57;57;0
01.06.2026;Y;Põhjaekspress;57;0;57;57;0
01.06.2026;Y;Pobeda;57;0;57;57;0
01.06.2026;S;Peakoka auroog;57;0;57;57;0
01.06.2026;Y;Palais royal!;57;0;57;57;0
01.06.2026;S;Nõnda ka maa peal;57;0;57;57;0
01.06.2026;S;Must orb. Kajad;57;0;57;57;0
01.06.2026;Y;Meie Uduvere;57;0;57;57;0
01.06.2026;Y;Meeste Tantsupidu 4 Venda;57;0;57;57;0
01.06.2026;Y;Maria Montessori;57;0;57;57;0
01.06.2026;Y;Manna;57;0;57;57;0
01.06.2026;Y;Malev;57;0;57;57;0
01.06.2026;Y;Kohtumine Ingo Normetiga;57;38;19;57;0
01.06.2026;Y;Kliimakatastroof: surmav uputus;57;0;57;57;0
01.06.2026;S;Jälg;57;0;57;57;0
01.06.2026;S;Juurdlust toimetab Lucy Worsley;57;0;57;57;0
01.06.2026;S;Hakkab jälle pihta;57;0;57;57;0
01.06.2026;Y;Guernsey Kirjandus- ja Kartulikoorepiruka Selts;57;0;57;57;0
01.06.2026;Y;Gloria!;57;0;57;57;0
01.06.2026;Y;Eesti Rotary lugu;57;0;57;57;0
01.06.2026;Y;Amundsen;57;0;57;57;0
01.06.2026;Y;Al Pacino - staar vastu tahtmist;57;0;57;57;0
01.06.2026;S;Ajavaod;57;0;57;57;0
01.06.2026;S;Ajalugu viie minutiga;57;0;57;57;0
01.06.2026;S;Väikelinna detektiivid;48;0;48;0;48
01.06.2026;Y;"Võistluskontsert ""Apelsin""";48;0;48;0;48
01.06.2026;Y;Tõde ja õigus. Filmi lugu;48;0;48;0;48
01.06.2026;S;TV 10 olümpiastarti;48;0;48;0;48
01.06.2026;Y;Torupillimängud;48;0;48;0;48
01.06.2026;Y;Teatrietendus. Säärane mulk ehk Sada vakka tangusoola;48;0;48;0;48
01.06.2026;Y;Rinnahoidja lugu;48;0;48;0;48
01.06.2026;S;Pätu;48;0;48;0;48
01.06.2026;Y;Pidulik merelaulude kontsert Vana madrus;48;0;48;0;48
01.06.2026;S;Pea ees vette. Tai Kuningriigis;48;0;48;0;48
01.06.2026;S;Mount Everest;48;0;48;0;48
01.06.2026;S;Minu ETV;48;0;48;0;48
01.06.2026;Y;Maagiliste olendite kool 2;48;0;48;0;48
01.06.2026;Y;Lucas Leok. Teekond maailmakarika võiduni;48;0;48;0;48
01.06.2026;Y;Lahkumine Tallinnast. 1941;48;0;48;0;48
01.06.2026;Y;Koeratüdruk Lotte lugu;48;0;48;0;48
01.06.2026;S;Kergejõustiku MM Tokyos;48;0;48;0;48
01.06.2026;S;Karumõmm Pups;48;0;48;0;48
01.06.2026;Y;Huviline filmikaamera;48;0;48;0;48
01.06.2026;S;Hunt Kriimsilm;48;0;48;0;48
01.06.2026;S;Helisev päev;48;0;48;0;48
01.06.2026;Y;Gorilla gorilla gorilla;48;0;48;0;48
