date;type;title;total;live;od;web;app
30.05.20026;S;Buratino tegutseb jälle;135;32;104;63;72
30.05.20026;S;Muutuv planeet;81;0;81;63;18
30.05.20026;S;Reetur;88;0;88;63;25
30.05.20026;S;Segased;72;16;56;61;11
30.05.20026;S;Reykjavíki fusioon;104;0;104;61;43
30.05.20026;S;Osoon;75;0;75;61;14
30.05.20026;S;Hotell Portofino;69;0;69;58;11
30.05.20026;S;Sissi;76;0;76;58;18
30.05.20026;S;"Järjejutt. David Herbert Lawrence ""Inglismaa, mu Inglismaa"" ja ""Pime mees""";58;0;58;58;0
30.05.20026;S;Maa, armastan Sind!;65;52;13;58;7
30.05.20026;S;Aktuaalne kaamera (viipekeeles);58;39;18;58;0
30.05.20026;S;See ei ole mõrvamüsteerium;87;0;87;55;32
30.05.20026;S;Lahku. Barcelona;67;0;67;53;14
30.05.20026;S;Varastatud lootus: Armukelm;82;0;82;53;29
30.05.20026;S;Stanley Tucci avastamas Itaaliat;128;12;115;53;75
30.05.20026;S;Elukaaslased;75;3;72;50;25
30.05.20026;S;Sherlock Holmesi lood;50;0;50;50;0
30.05.20026;S;"Järjejutt. Sam Wachman ""Päevalillepoisid""";50;0;50;50;0
30.05.20026;S;Lammas Shaun;245;26;219;47;198
30.05.20026;S;Sherwood;65;0;65;47;18
30.05.20026;S;Davos 1917;69;0;69;47;22
30.05.20026;S;Unustamatu;63;0;63;45;18
30.05.20026;S;Reedene intervjuu;45;3;42;45;0
30.05.20026;S;Plekktrumm;50;0;50;39;11
30.05.20026;S;Von Fock;61;0;61;39;22
30.05.20026;S;Vaikimiskoodeks;57;0;57;39;18
30.05.20026;S;Surm paradiisis;57;0;57;39;18
30.05.20026;S;Nicolas le Floch;55;0;55;37;18
30.05.20026;S;Vera;59;0;59;37;22
30.05.20026;S;90.ee / 2000.ee;38;36;3;34;4
30.05.20026;S;?????????? ??????;74;40;34;34;40
30.05.20026;S;Tuled kodusadamas;77;4;74;34;43
30.05.20026;S;18-aastane oligarh;32;0;32;32;0
30.05.20026;S;Kunagi pole liiga hilja;32;0;32;32;0
30.05.20026;S;Unistuste maja;39;0;39;32;7
30.05.20026;S;Eesti mäng;43;0;43;32;11
30.05.20026;S;"Järjejutt. Jari Järvelä ""Mozzarellakuu""";32;0;32;32;0
30.05.20026;S;Eurovisiooni lauluvõistlus 2026;94;0;94;29;65
30.05.20026;S;Õde Boniface'i mõistatused;33;9;24;29;4
30.05.20026;S;Midsomeri mõrvad;43;0;43;29;14
30.05.20026;S;Öine rong;36;0;36;29;7
30.05.20026;S;Kes tappis Otto Mülleri?;29;0;29;29;0
30.05.20026;S;Carte blanche;29;0;29;29;0
30.05.20026;S;Harald ja Sonja;33;0;33;29;4
30.05.20026;S;Kajalood;26;11;16;26;0
30.05.20026;S;Sina ja mina;40;0;40;26;14
30.05.20026;S;Kokkutulek;26;0;26;26;0
30.05.20026;S;Nullpunkt;30;0;30;26;4
30.05.20026;S;100 000 minutit ninapidi koos;35;0;35;24;11
30.05.20026;S;????;35;32;3;24;11
30.05.20026;S;Räpane neljas võim;35;0;35;24;11
30.05.20026;S;Tegus Timmu;64;18;48;24;40
30.05.20026;S;Okavango – unistuste jõgi;53;0;53;24;29
30.05.20026;S;Hundiseadus;24;0;24;24;0
30.05.20026;S;Välisilm;31;3;28;24;7
30.05.20026;S;Loetud ja kirjutatud;28;0;28;24;4
30.05.20026;S;Hercule Poirot' lood;24;0;24;24;0
30.05.20026;S;Hiir Hops;67;28;39;24;43
30.05.20026;S;Kah mul sugulased;31;0;31;24;7
30.05.20026;S;Reispass;24;0;24;24;0
30.05.20026;S;4x4;25;0;25;21;4
30.05.20026;S;Vanad ja kobedad;21;0;21;21;0
30.05.20026;S;Mullist välja;25;0;25;21;4
30.05.20026;S;Truu naine;43;0;43;21;22
30.05.20026;S;Ellis;25;0;25;21;4
30.05.20026;S;Okkake ja Nõelake;50;18;32;21;29
30.05.20026;S;Ridley;21;0;21;21;0
30.05.20026;S;"Järjejutt. Ain Kütt ""Kolme kaardi mõistatus""";18;0;18;18;0
30.05.20026;S;Vikerhommik;18;18;0;18;0
30.05.20026;S;Parlament;32;0;32;18;14
30.05.20026;S;Huvitaja;18;3;16;18;0
30.05.20026;S;Kodukäijad;29;0;29;18;11
30.05.20026;S;Vegesaurused;86;16;71;18;68
30.05.20026;S;Karumõmm Pups;43;13;30;18;25
30.05.20026;S;Vanaaja seitse maailmaimet;29;0;29;18;11
30.05.20026;S;Numbriklotsid;302;16;289;18;284
30.05.20026;S;Auschwitzi tätoveerija;22;0;22;18;4
30.05.20026;S;Ukraina stuudio;20;0;20;16;4
30.05.20026;S;"Järjejutt. Mihkel Mutt ""Pingviin ja raisakass""";16;0;16;16;0
30.05.20026;S;Vaga vesi;16;0;16;16;0
30.05.20026;S;Jäähoki MM I divisjon;16;0;16;16;0
30.05.20026;S;Veider Kamp;340;15;325;16;324
30.05.20026;S;Hommikumaa vägevad;20;0;20;16;4
30.05.20026;S;Meloturniir;20;0;20;16;4
30.05.20026;S;Päästa ema;16;0;16;16;0
30.05.20026;S;So Long, Marianne;20;0;20;16;4
30.05.20026;S;Värviklotsid;48;16;32;16;32
30.05.20026;S;Dünastiad;16;0;16;16;0
30.05.20026;S;?`???????? ? ??? ?????????;52;48;7;16;36
30.05.20026;S;Elu võimalikkusest maal;27;0;27;16;11
30.05.20026;S;Reis loomariigis;23;0;23;16;7
30.05.20026;S;Lucas;45;11;34;16;29
30.05.20026;S;Shetland;16;0;16;16;0
30.05.20026;S;Floor paneb reeglid paika!;182;11;172;13;169
30.05.20026;S;Dalgliesh;20;0;20;13;7
30.05.20026;S;Ajavaod;13;0;13;13;0
30.05.20026;S;Stuudios on Sten Teppan;13;0;13;13;0
30.05.20026;S;"Järjejutt. Helena Marchmont ""Mõrv eesriide taga""";13;0;13;13;0
30.05.20026;S;Teise mätta otsast;13;3;11;13;0
30.05.20026;S;Litvinenko;24;0;24;13;11
30.05.20026;S;Palgamõrvar;13;0;13;13;0
30.05.20026;S;"Järjejutt. Dale Carnegie ""Kuidas võita sõpru ja mõjustada inimesi""";13;0;13;13;0
30.05.20026;S;Miniturniir versus Mnemoturniir;13;13;0;13;0
30.05.20026;S;Päevatee;13;3;11;13;0
30.05.20026;S;Erinnüsed;31;0;31;13;18
30.05.20026;S;Harri Tiido taustajutud;13;0;13;13;0
30.05.20026;S;Sherlock;20;0;20;13;7
30.05.20026;S;Must orb. Kajad;13;0;13;13;0
30.05.20026;S;Psühho;17;0;17;13;4
30.05.20026;S;Rakett 69;49;0;49;13;36
30.05.20026;S;Wikmani poisid;17;0;17;13;4
30.05.20026;S;Nota bene! Teatriluulud;20;0;20;13;7
30.05.20026;S;Isa Browni lood;13;0;13;13;0
30.05.20026;S;?????????? ???????;17;17;0;13;4
30.05.20026;S;Rannahotell;13;0;13;13;0
30.05.20026;S;Adam Richman sööb nagu jalkafänn;24;0;24;13;11
30.05.20026;S;Järjejutt. Jojo Moyes ''Kui kõik kokku liita'';13;0;13;13;0
30.05.20026;S;Tšornobõli katastroof;17;0;17;13;4
30.05.20026;S;Pühapäevalõuna;13;0;13;13;0
30.05.20026;S;Kontserdisaalis;13;0;13;13;0
30.05.20026;S;TV 10 olümpiastarti;22;0;22;11;11
30.05.20026;S;Tants aurukatla ümber;11;0;11;11;0
30.05.20026;S;Salaopakad;11;0;11;11;0
30.05.20026;S;Eesti (täielik ja kontrollitud) ajalugu;15;0;15;11;4
30.05.20026;S;Ükskord laupäeval;11;0;11;11;0
30.05.20026;S;ehh, uhhuduur;22;0;22;11;11
30.05.20026;S;????????;11;0;11;11;0
30.05.20026;S;Teatrietendus. Saateviga;11;0;11;11;0
30.05.20026;S;Kolm rubiini;33;0;33;11;22
30.05.20026;S;David Attenborough' värvide maailm;18;0;18;11;7
30.05.20026;S;Sam ja Julia;47;11;36;11;36
30.05.20026;S;Elu allpool nulli;22;3;19;11;11
30.05.20026;S;"Järjejutt. Agatha Christie ""Haripunkti poole""";11;0;11;11;0
30.05.20026;S;Erakordsed Šveitsi mägiraudteed;15;0;15;11;4
30.05.20026;S;Jälg;11;0;11;11;0
30.05.20026;S;Ristisõda;11;0;11;11;0
30.05.20026;S;Samost ja Aaspõllu;15;0;15;11;4
30.05.20026;S;D'Artagnan ja kolm musketäri;11;0;11;11;0
30.05.20026;S;Otse uudistemajast;18;0;18;11;7
30.05.20026;S;Kultuuristuudio. Kirjandusministri juures;15;0;15;11;4
30.05.20026;S;Queen of F*cking Everything;15;0;15;11;4
30.05.20026;S;????? ? ????;22;15;7;11;11
30.05.20026;S;Õhukesel jääl. Putin ja Greenpeace;15;0;15;11;4
30.05.20026;S;Nõnda ka maa peal;11;0;11;11;0
30.05.20026;S;?????? ??????;22;19;3;11;11
30.05.20026;S;XXXIV Pärnu Filmifestival;11;0;11;11;0
30.05.20026;S;Päästa mind;15;0;15;11;4
30.05.20026;S;Keelesaade;11;0;11;11;0
30.05.20026;S;Armastan sind igavesti;15;0;15;11;4
30.05.20026;S;muusikavideod ETV2;11;0;11;11;0
30.05.20026;S;Sõna on laval;11;0;11;11;0
30.05.20026;S;"Järjejutt. Ain Kütt ""Risti soldati mõistatus. Sagadi paruni mõrvalood""";11;0;11;11;0
30.05.20026;S;Tujurikkuja;22;0;22;11;11
30.05.20026;S;PANK;15;0;15;11;4
30.05.20026;S;"Järjejutt. Joe Alex ""Andekad näitlejad""";11;0;11;11;0
30.05.20026;S;Burattino;33;0;33;8;25
30.05.20026;S;Eesti aja lood;8;0;8;8;0
30.05.20026;S;Hajameelselt abielus;12;0;12;8;4
30.05.20026;S;Klass: elu pärast;8;0;8;8;0
30.05.20026;S;NOVA;15;0;15;8;7
30.05.20026;S;Riigimehed;15;0;15;8;7
30.05.20026;S;Õnnesoovid;8;8;0;8;0
30.05.20026;S;Salmonid;8;0;8;8;0
30.05.20026;S;Vürtside võlumaailm;8;0;8;8;0
30.05.20026;S;Põlev maa;8;0;8;8;0
30.05.20026;S;Homme põgeneme;112;0;112;8;104
30.05.20026;S;Jäähoki MM;8;0;8;8;0
30.05.20026;S;Major Skovoroda;8;0;8;8;0
30.05.20026;S;Terve vaim;8;0;8;8;0
30.05.20026;S;"Järjejutt. Kaur Riismaa ""Väsinud valguse teooria""";12;0;12;8;4
30.05.20026;S;"Järjejutt. P. D. James ""Mõrvamõtted""";8;0;8;8;0
30.05.20026;S;"Järjejutt. Agatha Christie ""Süüdistuse tunnistaja""";8;0;8;8;0
30.05.20026;S;Uudis+;8;3;5;8;0
30.05.20026;S;MEIE BINGO!;19;0;19;8;11
30.05.20026;S;Öökull;8;0;8;8;0
30.05.20026;S;Maiade tõus ja langus;8;0;8;8;0
30.05.20026;S;Muumioru lood;166;0;166;8;158
30.05.20026;S;Nukuvalitsus;12;0;12;8;4
30.05.20026;S;Välistund;8;0;8;8;0
30.05.20026;S;Mädaõunad;8;0;8;8;0
30.05.20026;S;Klassikatelevisioon;8;0;8;8;0
30.05.20026;S;Maailm leekides;8;0;8;8;0
30.05.20026;S;"Järjejutt. Katrin Laur ""Atlantis""";8;0;8;8;0
30.05.20026;S;Tantsutüdrukud;8;0;8;8;0
30.05.20026;S;Lahutus Eesti moodi;8;0;8;8;0
30.05.20026;S;Viis minutit veel;8;0;8;8;0
30.05.20026;S;Miss Marple'i lood;12;0;12;8;4
30.05.20026;S;Ajalootund;8;0;8;8;0
30.05.20026;S;Miks mitte?!;8;0;8;8;0
30.05.20026;S;Reisile minuga;8;0;8;8;0
30.05.20026;S;"Järjejutt. George Orwell ""Loomade farm""";8;0;8;8;0
30.05.20026;S;Kultuuriuudised;8;0;8;8;0
30.05.20026;S;Äratundmised;5;0;5;5;0
30.05.20026;S;"Järjejutt. Birk Rohelend ""Sa pead suudlema Silvat""";5;0;5;5;0
30.05.20026;S;Röövlitütar Ronja;27;0;27;5;22
30.05.20026;S;Vanamuusikatund;5;0;5;5;0
30.05.20026;S;Kultuuri kodu;5;0;5;5;0
30.05.20026;S;Teatrietendus. Silme ees läheb mustaks;5;0;5;5;0
30.05.20026;S;Hakkab jälle pihta;5;0;5;5;0
30.05.20026;S;"Järjejutt. Jete Leo Norman ""Maailm kontoris""";5;0;5;5;0
30.05.20026;S;Telelavastus. Soo;5;0;5;5;0
30.05.20026;S;"Järjejutt. Georges Simenon ""Uustulnuk""";5;0;5;5;0
30.05.20026;S;Rohelised niidud;5;0;5;5;0
30.05.20026;S;Eesti Laul 2026;5;0;5;5;0
30.05.20026;S;Ööülikooli rännakud;5;0;5;5;0
30.05.20026;S;?????????? ?????????;5;5;0;5;0
30.05.20026;S;Kiirabi;9;0;9;5;4
30.05.20026;S;Õhtujutt;5;0;5;5;0
30.05.20026;S;"Järjejutt. Jonas Jonasson ""Prohvet ja idioot""";5;0;5;5;0
30.05.20026;S;Kaadris;5;0;5;5;0
30.05.20026;S;Veronika;5;0;5;5;0
30.05.20026;S;"Kristiina Kass ""Lõvi Leo""";19;0;19;5;14
30.05.20026;S;Teatrietendus. Mees, naine ja kontsert;9;0;9;5;4
30.05.20026;S;Jutujärg;5;0;5;5;0
30.05.20026;S;"Järjejutt. Tõnu Õnnepalu ""Lõpmatus""";5;0;5;5;0
30.05.20026;S;Laskesuusatamise MK etapid;5;0;5;5;0
30.05.20026;S;"Järjejutt. Kristi Küppar ""Viimane lusikas""";9;0;9;5;4
30.05.20026;S;Vapratest vapramad;9;0;9;5;4
30.05.20026;S;"Järjejutt. Urmas Vadi ""Kuu teine pool""";5;0;5;5;0
30.05.20026;S;Sinu uus sugulane;5;0;5;5;0
30.05.20026;S;Martin Clunesiga Atlandi ookeani saartel;9;0;9;5;4
30.05.20026;S;Iluuisutamise MM Prahas;5;0;5;5;0
30.05.20026;S;Järjejutt;5;0;5;5;0
30.05.20026;S;Route 66. Ameerika kahel pool maanteed;9;0;9;5;4
30.05.20026;S;Bettany Hughesi suur reisituur: Pariisist Rooma;5;0;5;5;0
30.05.20026;S;"Järjejutt. August Kitzberg ""Rätsep Õhk ja tema õnneloos""";5;0;5;5;0
30.05.20026;S;"Järjejutt. Mats Traat ""Kohvioad""";5;0;5;5;0
30.05.20026;S;"Järjejutt. Ilmar Aruoja ""Papa jutud. Isa Taks""";5;0;5;5;0
30.05.20026;S;Metsavennad;5;0;5;5;0
30.05.20026;S;Kultuuristuudio. Arutelu;5;0;5;5;0
30.05.20026;S;Ada. Rääkimata lugu;12;0;12;5;7
30.05.20026;S;Maailma kõige targem rahvas;5;0;5;5;0
30.05.20026;S;Putini salarelvad;12;0;12;5;7
30.05.20026;S;Päevakaja;9;0;9;5;4
30.05.20026;S;Mystery Lane'i põnevad juhtumid;332;0;332;5;327
30.05.20026;S;Taanimaa imeline taltsutamata loodus;5;0;5;5;0
30.05.20026;S;"Järjejutt. Andrus Kivirähk ""Rehepapp""";5;0;5;5;0
30.05.20026;S;? ??????!;5;5;0;5;0
30.05.20026;S;???-???????;12;12;0;5;7
30.05.20026;S;"Järjejutt. Mathura ""Jääminek""";5;0;5;5;0
30.05.20026;S;Mina ka;5;0;5;5;0
30.05.20026;S;Koomikud ja küsimused;5;0;5;5;0
30.05.20026;S;Heli jälg ajas;5;0;5;5;0
30.05.20026;S;Korvpalli valikmängud;5;0;5;5;0
30.05.20026;S;Kirjandusfestival HeadRead;5;0;5;5;0
30.05.20026;S;Kreisiraadio;16;0;16;5;11
30.05.20026;S;Ökomajad;5;0;5;5;0
30.05.20026;S;Riigiametnik;5;0;5;5;0
30.05.20026;S;Simon Reeve'iga Skandinaavias;5;0;5;5;0
30.05.20026;S;"Järjejutt. Ellery Queen ""Tundmatu""";5;0;5;5;0
30.05.20026;S;Labor;5;0;5;5;0
30.05.20026;S;Võimla;5;0;5;5;0
30.05.20026;S;Lumekuninganna;5;0;5;5;0
30.05.20026;S;Lenna talu;152;5;147;5;147
30.05.20026;S;Viimane kiri kallimalt;5;0;5;5;0
30.05.20026;S;Riigikogu infotund;5;0;5;5;0
30.05.20026;S;"Järjekuuldemäng. Hans Laansalu ""Juhtum Lookleval puiesteel""";5;0;5;5;0
30.05.20026;S;Teatrietendus. Arkaadia;5;0;5;5;0
30.05.20026;S;Doktor Nadežda;5;0;5;5;0
30.05.20026;S;Metslased;5;0;5;5;0
30.05.20026;S;Spordis ainult tüdrukud;5;0;5;5;0
30.05.20026;S;"Järjejutt. August Mälk ""Suur vesi""";5;0;5;5;0
30.05.20026;S;"Järjejutt. Andrus Kivirähk ""Ivan Orava mälestused""";5;0;5;5;0
30.05.20026;S;Olukorrast riigis;5;3;3;5;0
30.05.20026;S;Lotte lood;98;0;98;5;93
30.05.20026;S;Topeltpanused;5;0;5;5;0
30.05.20026;S;Kui kardad, naerata;5;0;5;5;0
30.05.20026;S;Hei, Kutsa!;185;0;185;5;180
30.05.20026;S;Kergejõustiku EM Roomas;9;0;9;5;4
30.05.20026;S;Pips ja Popi;63;0;63;5;58
30.05.20026;S;?????? ?????? ? ??????? ?????????????? ??????;12;12;0;5;7
30.05.20026;S;"Järjejutt. Urmas Vadi ""Neverland""";5;0;5;5;0
30.05.20026;S;Jutusaade;5;0;5;5;0
30.05.20026;S;Must klahv, valge klahv;5;0;5;5;0
30.05.20026;S;Euroopa aeg;5;0;5;5;0
30.05.20026;S;Ringvaade suvel;5;0;5;5;0
30.05.20026;S;Planeet Maa III;5;0;5;5;0
30.05.20026;S;Prügikast 2 ehk Põhi paistab;5;0;5;5;0
30.05.20026;S;Üks lugu;9;0;9;5;4
30.05.20026;S;Eesti Laul 2025. Proovipäev;5;0;5;5;0
30.05.20026;S;Tabamata ime;5;0;5;5;0
30.05.20026;S;Reisid Marija Viega;3;0;3;3;0
30.05.20026;S;Audrey varjupaik;21;0;21;3;18
30.05.20026;S;Teatrietendus. Inimene ja inimene;3;0;3;3;0
30.05.20026;S;Tuleb tuttav ette;3;0;3;3;0
30.05.20026;S;Eesti retromultikad;7;0;7;3;4
30.05.20026;S;Mark Soosaar. Kollektsioon;3;0;3;3;0
30.05.20026;S;"Järjejutt. Claude Duneton ""Punaste metsade taga""";3;0;3;3;0
30.05.20026;S;Lugusid teatrist ja teatritegijatest;3;0;3;3;0
30.05.20026;S;Telelavastus. Püha Katariina pöörane õhtusöömaaeg;7;0;7;3;4
30.05.20026;S;"Järjejutt. Fred Jüssi ""Reisikirju""";3;0;3;3;0
30.05.20026;S;Väike luulesaade;3;0;3;3;0
30.05.20026;S;Pehmed ja karvased;3;0;3;3;0
30.05.20026;S;"Kuuldemäng. Eno Raud ""Jälle need Naksitrallid""";3;0;3;3;0
30.05.20026;S;Soovide nimekiri;3;0;3;3;0
30.05.20026;S;Telelavastus. Amoraalne lugu;3;0;3;3;0
30.05.20026;S;Jüri Üdi klubi;3;0;3;3;0
30.05.20026;S;Ärapanija;3;0;3;3;0
30.05.20026;S;"Järjejutt. Tiina Tamman ""Otseütleja""";3;0;3;3;0
30.05.20026;S;"Järjejutt. Kjell Westö ""Tritonus""";3;0;3;3;0
30.05.20026;S;Originaal ja koopia;3;0;3;3;0
30.05.20026;S;Suvenaabrid;3;0;3;3;0
30.05.20026;S;XIII noorte laulu- ja tantsupidu Püha on maa;3;0;3;3;0
30.05.20026;S;Kas oskame hoida ühte...;3;0;3;3;0
30.05.20026;S;Pailapsiin;3;0;3;3;0
30.05.20026;S;"Järjejutt. Mati Kuntro ""Armastuse ausammas""";3;0;3;3;0
30.05.20026;S;"Järjejutt. Georges Simenon ""Maigret kõhkleb""";3;0;3;3;0
30.05.20026;S;Utoopia saatkond;3;0;3;3;0
30.05.20026;S;Segasummasuvila ratastel;3;0;3;3;0
30.05.20026;S;"Järjejutt. Tõnu Õnnepalu ""Aaker""";3;0;3;3;0
30.05.20026;S;"Järjejutt. Eduard Bornhöhe ""Kuulsuse narrid""";3;0;3;3;0
30.05.20026;S;IT-vaatlik;3;0;3;3;0
30.05.20026;S;Andrus Kivirähk. Kuuldemängud;3;0;3;3;0
30.05.20026;S;Mälukool;3;0;3;3;0
30.05.20026;S;Lõpetamata linn;3;0;3;3;0
30.05.20026;S;"Ilmar Tomusk ""Isamoodi unejutud""";3;0;3;3;0
30.05.20026;S;Aeg peatub;3;0;3;3;0
30.05.20026;S;Tagamõtsa;3;0;3;3;0
30.05.20026;S;Elu lugu;3;0;3;3;0
30.05.20026;S;Suuruurijad;46;4;43;3;43
30.05.20026;S;"Järjejutt. Hendrik Groen ""Salapäevik""";3;0;3;3;0
30.05.20026;S;Koduteel ETV+;3;0;3;3;0
30.05.20026;S;"Järjejutt. Daina Tab?na ""Nõiad""";3;0;3;3;0
30.05.20026;S;See on EÕM;3;0;3;3;0
30.05.20026;S;Ob-la-di, Ob-la-da;3;0;3;3;0
30.05.20026;S;Õppetund;3;0;3;3;0
30.05.20026;S;Viis laulu;3;0;3;3;0
30.05.20026;S;"Järjejutt. Dorothy L. Sayers ""Amatöör-detektiiv lord Peter Wimsey""";3;0;3;3;0
30.05.20026;S;Kauamängiv;3;0;3;3;0
30.05.20026;S;"Otfried Preussler ""Väike nõid""";3;0;3;3;0
30.05.20026;S;AK 65;3;0;3;3;0
30.05.20026;S;Vahur Kersna soovitab. Näärid!;3;0;3;3;0
30.05.20026;S;Rein Marani loodusfilmid;3;0;3;3;0
30.05.20026;S;Iluuisutamise EM Tallinnas;3;0;3;3;0
30.05.20026;S;Hiirelõks kassile;3;0;3;3;0
30.05.20026;S;Telelavastus. Tema majesteet komödiant;3;0;3;3;0
30.05.20026;S;Uue aja asjad;3;0;3;3;0
30.05.20026;S;"Järjejutt. Antoine de Saint-Exupéry ""Väike prints""";3;0;3;3;0
30.05.20026;S;"XXVIII laulu- ja XXI tantsupidu ""Iseoma""";3;0;3;3;0
30.05.20026;S;"Järjejutt. Jaan Kaplinski ""Mõtsa ja tagasi""";3;0;3;3;0
30.05.20026;S;Eesti Televisioon;3;0;3;3;0
30.05.20026;S;Telelavastus. Viimane suvi;3;0;3;3;0
30.05.20026;S;Noored maailmamuutjad;7;0;7;3;4
30.05.20026;S;?????;7;0;7;3;4
30.05.20026;S;Öökapi raamat;3;0;3;3;0
30.05.20026;S;Veemuusika;7;0;7;3;4
30.05.20026;S;EV102;3;0;3;3;0
30.05.20026;S;Ridade vahel;3;0;3;3;0
30.05.20026;S;Teatrietendus. Mäng lossis;3;0;3;3;0
30.05.20026;S;Isapuhkus;3;0;3;3;0
30.05.20026;S;Surm paradiisis. Jõulu-eri;3;0;3;3;0
30.05.20026;S;????????????? ?????????;7;7;0;3;4
30.05.20026;S;Pikk vari;3;0;3;3;0
30.05.20026;S;Loomarahva TV;14;0;14;3;11
30.05.20026;S;Estraaditähestik;3;0;3;3;0
30.05.20026;S;"Järjejutt. Roald Dahl ""Külaline""";3;0;3;3;0
30.05.20026;S;Ita Ever kuuldemängudes;3;0;3;3;0
30.05.20026;S;Ühe maja lugu;3;0;3;3;0
30.05.20026;S;Kalale Koržetsiga;3;0;3;3;0
30.05.20026;S;Heli nälg;3;0;3;3;0
30.05.20026;S;"Järjejutt. Uku Masing ""Mälestusi taimedest""";3;0;3;3;0
30.05.20026;S;Kergejõustiku MM Tokyos;3;0;3;3;0
30.05.20026;S;"Andrus Kivirähk ""Lotte reis lõunamaale""";3;0;3;3;0
30.05.20026;S;Uued õed;3;0;3;3;0
30.05.20026;S;Alpimaja;3;0;3;3;0
30.05.20026;S;"Järjejutt. Andrus Kivirähk ""Liblikas""";3;0;3;3;0
30.05.20026;S;????+;14;4;10;3;11
30.05.20026;S;"Järjejutt. James Herriott ""Koerajutud""";3;0;3;3;0
30.05.20026;S;Aafrika suurliigid;3;0;3;3;0
30.05.20026;S;Minu Eestimaa;3;0;3;3;0
30.05.20026;S;"Järjejutt. Tõnu Õnnepalu ""Mandala""";3;0;3;3;0
30.05.20026;S;Järjejutt. August Gailiti loomingut;3;0;3;3;0
30.05.20026;S;Öised lood;3;0;3;3;0
30.05.20026;S;Eesti lipp ümber...;3;0;3;3;0
30.05.20026;S;Jäine planeet II;7;0;7;3;4
30.05.20026;S;Eesti filmi- ja teleauhinnad;3;0;3;3;0
