date;type;title;total;live;od;web;app
08.06.2026;S;Pulss;5022;1090;4017;3398;1624
08.06.2026;S;La Promesa;4855;265;4628;3751;1104
08.06.2026;S;OP lood;3549;3521;67;3230;319
08.06.2026;S;Aktuaalne kaamera;2299;625;1728;1969;330
08.06.2026;S;Terevisioon;1621;837;839;1475;146
08.06.2026;S;Hercule Poirot;1547;303;1266;954;593
08.06.2026;S;Ukraina stuudio;1518;1383;159;1397;121
08.06.2026;S;Patrullis;1390;79;1317;1116;274
08.06.2026;S;Isa Brown;1362;0;1362;758;604
08.06.2026;S;Sport;1335;1250;96;1220;115
08.06.2026;S;ENSV;1166;184;990;920;246
08.06.2026;Y;Meeste Tantsupidu Viiekordne;1100;72;1032;972;128
08.06.2026;S;Kadunud;847;62;789;552;295
08.06.2026;Y;Kuidas sa tead?;794;22;771;648;146
08.06.2026;S;Pärast pidu;674;0;674;570;104
08.06.2026;S;Kaks tuhat kakskümmend kuus;655;332;332;523;132
08.06.2026;S;Grace;655;148;514;416;239
08.06.2026;S;Õnne 13;601;19;581;521;80
08.06.2026;Y;Kindral;521;3;517;434;87
08.06.2026;Y;Suveraamat;396;0;396;257;139
08.06.2026;S;Betty diagnoosid;393;6;386;278;115
08.06.2026;S;Ohtlik lend;386;0;386;275;111
08.06.2026;S;Õde Boniface'i mõistatused;364;259;105;333;31
08.06.2026;Y;Ülakorruse rahvas;332;0;332;200;132
08.06.2026;Y;Kurbuse kolmnurk;308;6;301;200;108
08.06.2026;S;Meelte sagedus Amazonases;302;240;65;278;24
08.06.2026;S;Eesti mäng;288;96;195;208;80
08.06.2026;S;Mõrvad põhjas;286;0;286;168;118
08.06.2026;Y;Vigurivänt Volli;274;3;271;3;271
08.06.2026;Y;Titaan;267;0;267;191;76
08.06.2026;S;Ringvaade;236;0;236;226;10
08.06.2026;S;Dinosaurus;231;52;185;165;66
08.06.2026;S;Täna õhtul...;230;204;29;220;10
08.06.2026;S;Teel jalgpalli MM-ile;226;27;199;188;38
08.06.2026;S;Suured loomad, väiksed loomad;224;0;224;113;111
08.06.2026;Y;Molutaja;215;6;209;156;59
08.06.2026;S;Telelavastus. 1991;215;10;205;208;7
08.06.2026;Y;Kutsutud külaline. Enn Eesmaa;214;133;79;200;14
08.06.2026;S;Papi;212;0;212;139;73
08.06.2026;S;Sherlock;201;14;189;107;94
08.06.2026;Y;Lepitus;199;0;199;168;31
08.06.2026;S;Selge pilt;192;134;58;182;10
08.06.2026;Y;Johnny Deppi pilgu läbi;191;3;187;156;35
08.06.2026;S;Luise ja Oliver;190;0;190;3;187
08.06.2026;S;Öökull;174;0;174;101;73
08.06.2026;S;Pealtnägija;164;0;164;133;31
08.06.2026;S;Segasummasuvila ratastel;162;117;48;145;17
08.06.2026;S;Hommik Anuga;161;10;151;130;31
08.06.2026;Y;Meeste Tantsupeo eel;161;23;136;119;42
08.06.2026;S;Kalifaat;147;0;147;98;49
08.06.2026;S;Südameasi;139;3;136;90;49
08.06.2026;Y;Kuu - värav universumisse;137;21;116;95;42
08.06.2026;S;Kasakad. Läbi ja lõhki väljamõeldud lugu;131;0;131;107;24
08.06.2026;S;Kalale Koržetsiga;125;0;125;90;35
08.06.2026;S;Kreisiraadio;124;98;26;93;31
08.06.2026;S;Marie Antoinette;121;6;115;93;28
08.06.2026;S;Sissi;121;0;121;72;49
08.06.2026;S;Professor T.;120;0;120;78;42
08.06.2026;S;Kümme kaadrit;120;100;20;113;7
08.06.2026;S;Kutse mõrvale;116;3;113;64;52
08.06.2026;S;Buratino tegutseb jälle;116;0;116;26;90
08.06.2026;S;Esimene stuudio;115;3;112;98;17
08.06.2026;Y;Roheline raamat;115;0;115;87;28
08.06.2026;S;Kuld;111;0;111;55;56
08.06.2026;Y;Rabarber;110;3;107;6;104
08.06.2026;S;Jalgpalli maavõistlused;107;10;97;90;17
08.06.2026;S;Lahutus Eesti moodi;104;19;85;87;17
08.06.2026;Y;Üllar Jörbergi armastus;102;0;102;78;24
08.06.2026;Y;Emalõvi;99;0;99;61;38
08.06.2026;S;Grantchester;96;0;96;72;24
08.06.2026;S;Reetur;95;0;95;67;28
08.06.2026;S;Ühe pere muusika;94;16;78;87;7
08.06.2026;S;Milderid Marokos;93;6;86;72;21
08.06.2026;Y;Rafael Nadal - liivaväljakute kuningas;92;0;92;78;14
08.06.2026;S;Jana - igaveseks märgitud;92;0;92;61;31
08.06.2026;S;Lühhike öppetus Eesti kultuurist;92;0;92;61;31
08.06.2026;S;Homme põgeneme;92;0;92;9;83
08.06.2026;S;Ivalo;86;0;86;55;31
08.06.2026;S;31. jaoskond;83;10;74;69;14
08.06.2026;S;Vana võluri muinasjutud;79;0;79;55;24
08.06.2026;S;Stepilõvi Celaleddin;78;0;78;43;35
08.06.2026;S;Tuulepealne maa;78;0;78;64;14
08.06.2026;S;Rakett 69;75;6;68;26;49
08.06.2026;Y;Jaanuari kaks palet;74;0;74;46;28
08.06.2026;S;Kadumiste kolmnurk;72;0;72;55;17
08.06.2026;Y;Jussikese seitse sõpra;69;0;69;0;69
08.06.2026;S;Küllakutse;67;3;63;46;21
08.06.2026;S;Osoon;66;0;66;49;17
08.06.2026;S;Reykjavíki fusioon;65;0;65;55;10
08.06.2026;S;Õhinapõhised;64;0;64;61;3
08.06.2026;S;Eesti lood;64;0;64;61;3
08.06.2026;Y;Telelavastus. Naine, kes saabus kell kuus;64;19;46;43;21
08.06.2026;Y;Disko ja tuumasõda;64;0;64;43;21
08.06.2026;S;Maailma ohtlikemad raudteed;60;27;33;43;17
08.06.2026;Y;Suur jalutuskäik;60;0;60;29;31
08.06.2026;S;Toiduteadlik;59;36;23;52;7
08.06.2026;S;Varastatud lootus: Armukelm;59;0;59;49;10
08.06.2026;S;Oma saar;58;0;58;20;38
08.06.2026;S;Stanley Tucci avastamas Itaaliat;57;0;57;29;28
08.06.2026;Y;Suur põgenemine 1944. Pisarais paadid;57;0;57;29;28
08.06.2026;S;Maalilised Briti raudteed;53;0;53;43;10
08.06.2026;S;See ei ole mõrvamüsteerium;53;0;53;32;21
08.06.2026;Y;Saades Marilyniks;53;0;53;43;10
08.06.2026;Y;Maria unistab;52;0;52;38;14
08.06.2026;S;Impulss;52;0;52;38;14
08.06.2026;Y;Mina olen Zlatan;51;0;51;20;31
08.06.2026;Y;Das Boot. Ühe allveelaeva lugu;51;0;51;20;31
08.06.2026;Y;Teised;50;0;50;43;7
08.06.2026;S;Kontakt;50;3;48;40;10
08.06.2026;S;Veetee;50;0;50;26;24
08.06.2026;Y;Sinine kaftan;50;0;50;40;10
08.06.2026;S;Maxima;49;0;49;49;0
08.06.2026;Y;Torn;48;0;48;20;28
08.06.2026;S;Joanna Lumley Suurbritannia avastusretk;47;9;41;26;21
08.06.2026;S;Kõik patud;47;0;47;26;21
08.06.2026;Y;Armastuse olemus;46;0;46;32;14
08.06.2026;S;Surm paradiisis;45;0;45;35;10
08.06.2026;Y;Peata oma sõbrad;45;0;45;38;7
08.06.2026;S;Lahku. Barcelona;43;0;43;43;0
08.06.2026;S;EÜE segu;43;0;43;29;14
08.06.2026;Y;Mehed ei nuta;43;0;43;26;17
08.06.2026;S;Davos 1917;43;0;43;29;14
08.06.2026;S;Maahommik;42;0;42;35;7
08.06.2026;Y;Kohtumine Ingo Normetiga;42;7;35;35;7
08.06.2026;S;Maailm ja mõnda;41;0;41;38;3
08.06.2026;S;Plekktrumm;41;0;41;38;3
08.06.2026;S;Maitserännak Eestimaal;40;0;40;12;28
08.06.2026;Y;Sügisball;40;0;40;23;17
08.06.2026;Y;Öine navigatsioon;40;0;40;23;17
08.06.2026;Y;...nii lendab aeg!;40;0;40;23;17
08.06.2026;Y;Siin. Praegu. Pärast;38;0;38;35;3
08.06.2026;S;Kuninglik skandaal;38;0;38;35;3
08.06.2026;S;Segased;38;6;32;38;0
08.06.2026;S;Von Fock;38;0;38;14;24
08.06.2026;S;Midsomeri mõrvad;37;0;37;20;17
08.06.2026;Y;Siin me oleme!;37;0;37;23;14
08.06.2026;Y;Karl ja Marilyn;37;0;37;20;17
08.06.2026;Y;Hitleri toidumaitsjad;37;0;37;23;14
08.06.2026;Y;Tom Hanks. Nomaad;36;0;36;26;10
08.06.2026;S;Parlament;36;0;36;29;7
08.06.2026;S;Argentina, äärmuste maa;36;0;36;29;7
08.06.2026;S;Raudne eesriie. Elu Nõukogude okupatsiooni tingimustes;36;0;36;26;10
08.06.2026;Y;Tiivasirutus;36;0;36;29;7
08.06.2026;S;Kodukäijad;35;0;35;32;3
08.06.2026;S;Vaikimiskoodeks;34;0;34;20;14
08.06.2026;S;Eurovisiooni lauluvõistlus 2026;34;0;34;17;17
08.06.2026;Y;Gorilla gorilla gorilla;34;0;34;17;17
08.06.2026;S;Vera;33;0;33;23;10
08.06.2026;Y;Hiilgus;33;0;33;26;7
08.06.2026;S;Välisilm;33;3;30;26;7
08.06.2026;Y;Seltsimees laps;33;0;33;23;10
08.06.2026;S;OP;32;0;32;32;0
08.06.2026;S;Minu meri;32;0;32;29;3
08.06.2026;S;R2 Minilaiv laulud;32;0;32;29;3
08.06.2026;S;Nõiakivi;30;12;17;23;7
08.06.2026;S;Klassikatelevisioon;30;0;30;20;10
08.06.2026;Y;Eine murul;30;0;30;20;10
08.06.2026;Y;Nõusolek;29;0;29;12;17
08.06.2026;Y;KLASS;29;0;29;29;0
08.06.2026;Y;Kahtluste võrk;28;0;28;14;14
08.06.2026;S;Nicolas le Floch;27;0;27;20;7
08.06.2026;Y;Margherita teel tähtede poole;27;0;27;20;7
08.06.2026;S;Vanad ja kobedad;27;0;27;20;7
08.06.2026;Y;Väike nõid;27;0;27;3;24
08.06.2026;Y;Vahva rätsep;27;3;24;3;24
08.06.2026;S;Hotell Portofino;26;0;26;26;0
08.06.2026;Y;Gordon Buchanan. Minu suur seiklus kaamelitega;26;0;26;12;14
08.06.2026;S;Kes tappis Otto Mülleri?;26;0;26;23;3
08.06.2026;Y;Täiuslikud võõrad;26;0;26;9;17
08.06.2026;S;Riigimehed;26;0;26;23;3
08.06.2026;Y;On meie keskel suvi;26;0;26;9;17
08.06.2026;Y;Lansky. Ameerika vägevaim gangster;24;0;24;14;10
08.06.2026;S;Mutihärra Mutik;24;0;24;3;21
08.06.2026;Y;Billy Elliot;24;0;24;17;7
08.06.2026;Y;Eluvool. Jõe lugu;24;0;24;14;10
08.06.2026;Y;Röövime panka!;24;0;24;14;10
08.06.2026;Y;Meemeistrite linn;24;0;24;3;21
08.06.2026;Y;Härra Eikeegi Putini vastu;24;0;24;17;7
08.06.2026;Y;Pianist;24;0;24;14;10
08.06.2026;S;Müür;23;0;23;23;0
08.06.2026;Y;Shirley;23;0;23;20;3
08.06.2026;Y;Tõeline Mo Farah;23;0;23;20;3
08.06.2026;S;Ernest ja Celestine;23;9;13;9;14
08.06.2026;S;Okavango – unistuste jõgi;23;3;19;9;14
08.06.2026;Y;Eestlanna Pariisis;23;0;23;23;0
08.06.2026;S;Hajameelselt abielus;23;0;23;23;0
08.06.2026;S;Vaikimine;23;0;23;20;3
08.06.2026;Y;Ingeborg Bachmann – teekond kõrbe;23;0;23;20;3
08.06.2026;S;Muutuv planeet;22;0;22;12;10
08.06.2026;Y;Kuidas loomad üksteisega räägivad;21;0;21;14;7
08.06.2026;S;Kutsikate ja kassipoegade imeline maailm;21;0;21;0;21
08.06.2026;Y;Mika Baloise Sessionil;21;3;17;14;7
08.06.2026;S;Maa, armastan Sind!;21;0;21;14;7
08.06.2026;S;"XXVIII laulu- ja XXI tantsupidu ""Iseoma""";21;0;21;14;7
08.06.2026;Y;Soovide puu;21;0;21;14;7
08.06.2026;Y;Röövlirahnu Martin;21;0;21;14;7
08.06.2026;Y;Telelavastus. Pisuhänd;21;0;21;14;7
08.06.2026;Y;Vigala Sass - viimased lindid;21;0;21;14;7
08.06.2026;S;Öine rong;20;0;20;20;0
08.06.2026;S;Elukaaslased;20;0;20;17;3
08.06.2026;S;Kunagi pole liiga hilja;20;0;20;20;0
08.06.2026;Y;Kild minu südamest;20;0;20;20;0
08.06.2026;Y;Mees Riost;20;0;20;20;0
08.06.2026;Y;Sandarm ja tulnukad;20;0;20;17;3
08.06.2026;S;Miss Marple'i lood;20;0;20;20;0
08.06.2026;S;Prillitoos;20;0;20;20;0
08.06.2026;S;Süü;20;0;20;20;0
08.06.2026;S;Wikmani poisid;20;0;20;20;0
08.06.2026;S;4x4;20;0;20;17;3
08.06.2026;S;Koolitants;20;0;20;17;3
08.06.2026;S;Ada. Rääkimata lugu;20;0;20;6;14
08.06.2026;Y;Neeme Järvi. Muusika üle kõige;20;0;20;17;3
08.06.2026;S;So Long, Marianne;20;0;20;20;0
08.06.2026;Y;Jane Austeni raamatuklubi;19;9;9;12;7
08.06.2026;S;Dalgliesh;19;0;19;12;7
08.06.2026;S;Ellis;19;0;19;12;7
08.06.2026;Y;Murieli pulm;19;0;19;12;7
08.06.2026;S;Reisile minuga;19;0;19;12;7
08.06.2026;S;Nullpunkt;19;0;19;9;10
08.06.2026;S;Jalgpalli Premium Liiga;19;0;19;9;10
