date;type;title;total;live;od;web;app
05.06.2026;S;La Promesa;4322;737;3646;3545;777
05.06.2026;S;Aktuaalne kaamera;4151;1813;2516;3853;298
05.06.2026;S;Terevisioon;2870;1775;1167;2521;349
05.06.2026;S;Pulss;2540;428;2146;1943;597
05.06.2026;S;Grace;1923;1134;830;1543;380
05.06.2026;S;ENSV;1882;1046;871;1645;237
05.06.2026;S;Isa Brown;1683;0;1683;1052;631
05.06.2026;Y;Suveraamat;1678;28;1650;1163;515
05.06.2026;S;Sport;1049;862;203;978;71
05.06.2026;S;Kaks tuhat kakskümmend kuus;1018;237;789;801;217
05.06.2026;S;Hercule Poirot;1015;3;1012;537;478
05.06.2026;S;Maitserännak Eestimaal;940;767;182;855;85
05.06.2026;S;Õnne 13;748;204;557;639;109
05.06.2026;S;Ridade vahel;682;548;145;631;51
05.06.2026;S;Lahutus Eesti moodi;596;507;112;572;24
05.06.2026;S;Betty diagnoosid;569;273;301;498;71
05.06.2026;S;Esimene stuudio;530;38;493;483;47
05.06.2026;Y;Lepitus;529;0;529;454;75
05.06.2026;S;Maailm ja mõnda;424;310;119;380;44
05.06.2026;S;Öökull;388;0;388;246;142
05.06.2026;S;Ringvaade;374;3;371;354;20
05.06.2026;S;Marie Antoinette;364;199;164;293;71
05.06.2026;S;Papi;358;0;358;280;78
05.06.2026;S;Ohtlik lend;345;0;345;264;81
05.06.2026;S;Tervist!;335;301;44;298;37
05.06.2026;S;Mõrvad põhjas;314;0;314;182;132
05.06.2026;Y;Jane Austeni raamatuklubi;301;0;301;254;47
05.06.2026;S;Kalifaat;257;0;257;193;64
05.06.2026;S;Suured loomad, väiksed loomad;252;0;252;164;88
05.06.2026;S;31. jaoskond;250;199;51;216;34
05.06.2026;Y;Kurbuse kolmnurk;238;238;0;180;58
05.06.2026;S;Kadunud;236;3;233;141;95
05.06.2026;S;Pealtnägija;208;0;208;177;31
05.06.2026;S;Teel jalgpalli MM-ile;206;49;157;172;34
