date;type;title;total;live;od;web;app
25.05.2026;Y;Paljunäoline Jim Carrey;261;101;160;162;99
25.05.2026;S;Vera;256;0;256;182;74
25.05.2026;S;Midsomeri mõrvad;256;0;256;182;74
25.05.2026;Y;Telelavastus. Pisuhänd;256;0;256;182;74
25.05.2026;Y;Aasta Jaapani looduses;252;0;252;203;49
25.05.2026;Y;Aastad;252;0;252;203;49
25.05.2026;Y;Ajaviitur;248;187;61;223;25
25.05.2026;Y;Kuldne Trio. Hõbepulm;248;61;187;223;25
25.05.2026;Y;Shirley;243;0;243;243;0
25.05.2026;Y;Hiilgus;243;0;243;243;0
25.05.2026;S;Shetland;236;0;236;162;74
25.05.2026;Y;Täiuslikud võõrad;231;0;231;182;49
25.05.2026;S;MEIE BINGO!;231;126;130;182;49
25.05.2026;S;Burattino;225;0;225;101;124
25.05.2026;S;Ridley;223;0;223;223;0
25.05.2026;Y;Kild minu südamest;223;0;223;223;0
25.05.2026;S;Elu võimalikkusest maal;223;0;223;223;0
25.05.2026;Y;Taevatrepp;216;0;216;142;74
25.05.2026;Y;Sensatsioon;216;0;216;142;74
25.05.2026;Y;Ryan Gosling. Täies hiilguses;207;0;207;182;25
25.05.2026;Y;KLASS;207;0;207;182;25
25.05.2026;S;Aktuaalne kaamera (viipekeeles);203;101;101;203;0
25.05.2026;Y;Kardemoni linna rahvas ja röövlid;203;142;61;203;0
25.05.2026;Y;Ekraaniproovid Köler Prize'ile 2026;203;101;101;203;0
25.05.2026;Y;Armastus kolme apelsini vastu. Lõpuetendus;200;0;200;101;99
25.05.2026;S;Kutsikate ja kassipoegade imeline maailm;193;0;193;20;173
25.05.2026;Y;Solsidan;191;0;191;142;49
25.05.2026;Y;Perekonnata;191;0;191;142;49
25.05.2026;S;Route 66. Ameerika kahel pool maanteed;191;101;90;142;49
25.05.2026;Y;Telelavastus. Kuninganna Maudi maa;182;162;20;182;0
25.05.2026;Y;Usu mind;182;142;41;182;0
25.05.2026;Y;Suur võidusõit. Lancia Audi vastu;182;0;182;182;0
25.05.2026;S;Rakett 69;180;0;180;81;99
25.05.2026;S;Parlament;175;0;175;101;74
25.05.2026;Y;Põhjaekspress;175;0;175;101;74
25.05.2026;S;NOVA;175;0;175;101;74
25.05.2026;S;David Attenborough' värvide maailm;175;0;175;101;74
25.05.2026;Y;Väike nõid;173;0;173;0;173
25.05.2026;Y;Londoni linnaloodus;171;0;171;122;49
25.05.2026;Y;Pikim laine;171;0;171;122;49
25.05.2026;S;Üks lugu;171;0;171;122;49
25.05.2026;S;Miss Marple'i lood;171;0;171;122;49
25.05.2026;Y;Antipolis;171;0;171;122;49
25.05.2026;Y;Soovide puu;171;0;171;122;49
25.05.2026;S;Pätu;168;0;168;20;148
25.05.2026;S;Sherwood;167;0;167;142;25
25.05.2026;Y;Rong väljaspool sõiduplaani;167;0;167;142;25
25.05.2026;Y;Loomariigi lapsevanemad;167;0;167;142;25
25.05.2026;Y;Kafka teine armastus;167;0;167;142;25
25.05.2026;Y;Üks mu sõber;167;0;167;142;25
25.05.2026;Y;Porised prillid ehk mootorisport Karksi-Nuia moodi;167;122;45;142;25
25.05.2026;Y;Kilplased;165;0;165;41;124
25.05.2026;S;Tšornobõli katastroof;162;0;162;162;0
25.05.2026;S;Ajalugu viie minutiga;162;0;162;162;0
25.05.2026;S;Kultuuristuudio. Kirjandusministri juures;162;0;162;162;0
25.05.2026;Y;Coco Chanel lahtinööbitult;160;0;160;61;99
25.05.2026;Y;Eluvool. Jõe lugu;160;0;160;61;99
25.05.2026;S;Tujurikkuja;160;0;160;61;99
25.05.2026;S;Sina ja mina;155;0;155;81;74
25.05.2026;S;Nicolas le Floch;155;0;155;81;74
25.05.2026;S;Riigimehed;155;0;155;81;74
25.05.2026;Y;Keskpäev;155;0;155;81;74
25.05.2026;Y;Rahvalood;155;0;155;81;74
25.05.2026;S;Wikmani poisid;150;0;150;101;49
25.05.2026;S;Vanad ja kobedad;150;0;150;101;49
25.05.2026;Y;Õnnelind flamingo;150;0;150;101;49
25.05.2026;S;Erakordsed Šveitsi mägiraudteed;150;81;69;101;49
25.05.2026;S;Litvinenko;150;0;150;101;49
25.05.2026;Y;Sipsik ja vana aja asjad;148;0;148;0;148
25.05.2026;S;Vaga vesi;147;0;147;122;25
25.05.2026;S;4x4;147;0;147;122;25
25.05.2026;S;Hajameelselt abielus;147;0;147;122;25
25.05.2026;S;Eesti mäng;147;0;147;122;25
25.05.2026;S;100 000 minutit ninapidi koos;142;0;142;142;0
25.05.2026;Y;Imehea;142;0;142;142;0
25.05.2026;Y;Edmond;142;0;142;142;0
25.05.2026;S;Karumõmm Pups;140;41;99;41;99
25.05.2026;Y;Kroonu onu;140;0;140;41;99
25.05.2026;S;Kõlakoguja;140;20;119;41;99
25.05.2026;Y;Ohtlikult lähedal;135;0;135;61;74
25.05.2026;Y;Natalie Portman, luik, mässaja, ikoon;135;0;135;61;74
25.05.2026;S;Elu allpool nulli;130;0;130;81;49
25.05.2026;S;Sherlock;130;0;130;81;49
25.05.2026;Y;Vetikate lummuses;130;0;130;81;49
25.05.2026;Y;2 päeva New Yorgis;130;0;130;81;49
25.05.2026;Y;Lahkumine Tallinnast. 1941;130;0;130;81;49
25.05.2026;S;Reisile minuga;130;45;106;81;49
25.05.2026;Y;Varastatud kohtumine;130;0;130;81;49
25.05.2026;S;Kah mul sugulased;126;0;126;101;25
25.05.2026;Y;Sinu värv;126;0;126;101;25
25.05.2026;S;Harald ja Sonja;126;0;126;101;25
25.05.2026;Y;Igavesti noor Bruce Lee;126;0;126;101;25
25.05.2026;S;Salmonid;126;0;126;101;25
25.05.2026;S;PANK;126;0;126;101;25
25.05.2026;S;Teatrietendus. Arkaadia;126;0;126;101;25
25.05.2026;Y;Meri ja Orav;126;0;126;101;25
25.05.2026;Y;Oh valu ja vaev. Kuldne Trio;126;61;66;101;25
25.05.2026;Y;Räägi temaga;126;0;126;101;25
25.05.2026;Y;Mesilane Maia 3: Kuldne kera;124;0;124;0;124
25.05.2026;Y;Jacob Collier Baloise Sessionil;122;81;41;122;0
25.05.2026;S;Kes tappis Otto Mülleri?;122;0;122;122;0
25.05.2026;S;Unistuste maja;122;0;122;122;0
25.05.2026;Y;Nähtamatu võitlus;122;0;122;122;0
25.05.2026;S;Eesti Laul 2025. Proovipäev;122;81;41;122;0
25.05.2026;S;Klass: elu pärast;122;0;122;122;0
25.05.2026;S;Miks mitte?!;122;0;122;122;0
25.05.2026;Y;Teatrietendus. Isamaa pääsukesed;122;0;122;122;0
25.05.2026;Y;Foto;122;0;122;122;0
25.05.2026;Y;Perpetuum mobile;122;0;122;122;0
25.05.2026;S;Claude;119;45;74;20;99
25.05.2026;Y;Mehed ei nuta;119;0;119;20;99
25.05.2026;Y;Capone;110;0;110;61;49
25.05.2026;S;Auschwitzi tätoveerija;110;0;110;61;49
25.05.2026;S;Martin Clunesiga Atlandi ookeani saartel;110;0;110;61;49
25.05.2026;Y;Ja kuningas ütles, kui imeline masin;110;0;110;61;49
25.05.2026;Y;Abramovitš: oligarh Putini hõlma all;110;0;110;61;49
25.05.2026;Y;Shakespeare vs. Shakespeare 2.0;110;0;110;61;49
25.05.2026;S;Vanaaja seitse maailmaimet;106;0;106;81;25
25.05.2026;Y;Kliimakatastroof: surmav uputus;106;0;106;81;25
25.05.2026;Y;Kangelase naasmine;106;0;106;81;25
25.05.2026;Y;Muusad ei vaikinud;106;0;106;81;25
25.05.2026;S;Jane Eyre;106;0;106;81;25
25.05.2026;Y;Jumalamaa;106;0;106;81;25
25.05.2026;Y;Kuidas peaks seksima?;106;0;106;81;25
25.05.2026;S;Ellis;101;20;81;101;0
25.05.2026;S;Räpane neljas võim;101;0;101;101;0
25.05.2026;Y;Süütu;101;0;101;101;0
25.05.2026;Y;Mängupalavik;101;0;101;101;0
25.05.2026;S;18-aastane oligarh;101;0;101;101;0
25.05.2026;Y;Veipimissõltlased;101;0;101;101;0
25.05.2026;Y;Noored ja ilusad;101;0;101;101;0
25.05.2026;Y;Kuldne poiss Franz Klammer;101;0;101;101;0
25.05.2026;Y;Hernehirmutised;101;0;101;101;0
25.05.2026;Y;Eurovision Sport;101;0;101;101;0
25.05.2026;S;Teatrietendus. Saateviga;101;0;101;101;0
25.05.2026;S;Kaadris;101;0;101;101;0
25.05.2026;Y;Vanameeste paradiis;101;0;101;101;0
25.05.2026;Y;Malev;101;0;101;101;0
25.05.2026;Y;Aedniku suvi;101;0;101;101;0
25.05.2026;S;Eesti (täielik ja kontrollitud) ajalugu;99;0;99;0;99
25.05.2026;Y;Amanda ja kõige tähtsam sõna;99;0;99;0;99
25.05.2026;Y;Kunksmoor;94;0;94;20;74
25.05.2026;Y;Kallis Härra Q;94;0;94;20;74
25.05.2026;Y;Väikelinna detektiivid ja Valge Daami saladus;94;0;94;20;74
25.05.2026;Y;Meie Uduvere;94;0;94;20;74
25.05.2026;Y;Wunderbar Vaarik;94;0;94;20;74
25.05.2026;S;Tantsutüdrukud;90;0;90;41;49
25.05.2026;Y;Sandarm jääb pensionile;90;0;90;41;49
25.05.2026;Y;Teatrietendus. Säärane mulk ehk Sada vakka tangusoola;90;0;90;41;49
25.05.2026;Y;Mõnuste paemurru lugu;90;0;90;41;49
25.05.2026;Y;Võidab see, kellel on kõige hullem mees;90;0;90;41;49
25.05.2026;Y;Seltsimees laps. Filmi lugu;90;25;66;41;49
25.05.2026;S;Mutihärra Mutik;86;41;45;61;25
25.05.2026;S;Ükskord laupäeval;86;0;86;61;25
25.05.2026;Y;Igavesti noored;86;0;86;61;25
25.05.2026;S;Otse uudistemajast;86;0;86;61;25
25.05.2026;S;Vapratest vapramad;86;0;86;61;25
25.05.2026;S;Kord olid niidud - Kiidjärve laulud;86;0;86;61;25
25.05.2026;S;TeadusEST;86;0;86;61;25
25.05.2026;Y;Aedniku kevad;86;0;86;61;25
25.05.2026;Y;Telelavastus. Kala neljale;86;0;86;61;25
25.05.2026;Y;Meeste Tantsupidu KOLM;86;61;25;61;25
25.05.2026;Y;Lydia Auster 70;86;0;86;61;25
25.05.2026;S;Müür;81;0;81;81;0
25.05.2026;S;Kokkutulek;81;0;81;81;0
25.05.2026;S;Surm paradiisis. Jõulu-eri;81;0;81;81;0
25.05.2026;S;Päästa ema;81;0;81;81;0
25.05.2026;S;Pühapäevalõuna;81;0;81;81;0
25.05.2026;Y;Armastan sind, kuni...;81;0;81;81;0
25.05.2026;Y;Süvamaa;81;0;81;81;0
25.05.2026;S;Päästa mind;81;0;81;81;0
25.05.2026;Y;Nostalgia;81;0;81;81;0
25.05.2026;Y;Magusad tärnid;81;0;81;81;0
25.05.2026;S;Eesti aja lood;81;0;81;81;0
25.05.2026;S;Kreisiraadio;81;0;81;81;0
25.05.2026;S;Kolm rubiini;81;0;81;81;0
25.05.2026;S;OP lood;81;41;41;81;0
25.05.2026;S;Kodukäijad;81;0;81;81;0
25.05.2026;S;Tagamõtsa;81;0;81;81;0
25.05.2026;S;Kultuuriuudised;81;61;41;81;0
25.05.2026;S;Leiutades Eestit;81;61;20;81;0
25.05.2026;S;Heureka;81;0;81;81;0
25.05.2026;S;"XXVIII laulu- ja XXI tantsupidu ""Iseoma""";81;0;81;81;0
25.05.2026;Y;Viimane reliikvia;81;0;81;81;0
25.05.2026;Y;Kevad südames;81;0;81;81;0
25.05.2026;Y;Mida täiskasvanud mängivad?;81;0;81;81;0
25.05.2026;Y;Ükskord elus oli nii...;81;0;81;81;0
25.05.2026;Y;Eesti sõbrad Chicagos;81;0;81;81;0
25.05.2026;Y;Ei meelest läe mul iial. Eesti filmilaulud;81;0;81;81;0
25.05.2026;Y;Sinine kaftan;81;81;0;81;0
25.05.2026;S;Edmond ja Lucy;74;0;74;0;74
25.05.2026;S;Loomarahva TV;74;0;74;0;74
25.05.2026;S;Ernest ja Celestine;74;0;74;0;74
25.05.2026;S;Hunt Kriimsilm;74;0;74;0;74
25.05.2026;S;Lastetuba;74;0;74;0;74
25.05.2026;S;Telepoiss. ETV lastelaulud;74;0;74;0;74
25.05.2026;Y;Peegliahv;74;0;74;0;74
25.05.2026;Y;Lõhestatud NATO;69;0;69;20;49
25.05.2026;S;Puu, mis varjutab metsa;69;0;69;20;49
25.05.2026;Y;Emadepäev. Metsikud emad;69;0;69;20;49
25.05.2026;S;Elu lugu;69;0;69;20;49
25.05.2026;S;Naeroobika;69;0;69;20;49
25.05.2026;S;Kõige suurem sõber;69;0;69;20;49
25.05.2026;S;Kikerikii;69;0;69;20;49
25.05.2026;Y;Kallis kolmeteistaastane;66;0;66;41;25
25.05.2026;S;Palgamõrvar;66;0;66;41;25
25.05.2026;S;Nordland '99;66;0;66;41;25
25.05.2026;Y;Tordidünastia;66;0;66;41;25
25.05.2026;S;Putini salarelvad;66;0;66;41;25
25.05.2026;S;Ella, Oscar ja Huu;66;41;25;41;25
25.05.2026;Y;Hingede torm;66;0;66;41;25
25.05.2026;Y;Saint-Exupéry;66;0;66;41;25
25.05.2026;Y;Vastutav. Laastatud planeedil äri ajada ei saa;66;0;66;41;25
25.05.2026;S;Teatrietendus. Kolm õde;66;0;66;41;25
25.05.2026;S;Süü;66;0;66;41;25
25.05.2026;Y;Kust konnad tulevad?;66;0;66;41;25
25.05.2026;Y;Telelavastus. Üle linna Vinski;66;0;66;41;25
25.05.2026;Y;Noor pensionär;66;0;66;41;25
25.05.2026;Y;Aasta täht - SADU;66;0;66;41;25
25.05.2026;Y;Vara küps;66;0;66;41;25
25.05.2026;Y;Väikevend ja Karlsson katuselt;66;0;66;41;25
25.05.2026;Y;Külmale maale;66;0;66;41;25
25.05.2026;Y;Kallid reisijad;66;0;66;41;25
25.05.2026;Y;Sandarm New Yorgis;66;0;66;41;25
25.05.2026;Y;My Way;66;0;66;41;25
25.05.2026;S;Must orb. Kajad;61;0;61;61;0
25.05.2026;S;Maailm leekides;61;0;61;61;0
25.05.2026;S;Salaopakad;61;0;61;61;0
25.05.2026;Y;Valgusvihus;61;0;61;61;0
25.05.2026;Y;Cannes. Lõikamata;61;0;61;61;0
25.05.2026;Y;Väljasuremine: faktid;61;0;61;61;0
25.05.2026;S;Topeltpanused;61;0;61;61;0
25.05.2026;S;Jälg;61;0;61;61;0
25.05.2026;S;Doktor Nadežda;61;0;61;61;0
25.05.2026;S;Kui kardad, naerata;61;0;61;61;0
25.05.2026;S;Räpane sport - laskesuusatamise skandaal;61;0;61;61;0
25.05.2026;S;Rannahotell;61;0;61;61;0
25.05.2026;Y;Kodu;61;0;61;61;0
25.05.2026;Y;Ükskord metsas;61;0;61;61;0
25.05.2026;Y;Apaatia;61;0;61;61;0
25.05.2026;Y;Hiidude ajastu;61;0;61;61;0
25.05.2026;Y;Suvi Provence'is;61;0;61;61;0
25.05.2026;Y;Maria Montessori;61;0;61;61;0
25.05.2026;S;Meie kirjanduse lugu;61;0;61;61;0
25.05.2026;S;Tants aurukatla ümber;61;0;61;61;0
25.05.2026;S;Telelavastus. Rudolf ja Irma;61;0;61;61;0
25.05.2026;S;Sinu uus sugulane;61;0;61;61;0
25.05.2026;S;Hakkab jälle pihta;61;0;61;61;0
25.05.2026;S;Eesti retromultikad;61;0;61;61;0
25.05.2026;S;Põlev maa;61;0;61;61;0
25.05.2026;S;Terve vaim;61;0;61;61;0
25.05.2026;S;Jäähoki MM I divisjon;61;0;61;61;0
25.05.2026;S;Rohelised niidud;61;0;61;61;0
25.05.2026;S;Teatrietendus. Silme ees läheb mustaks;61;0;61;61;0
25.05.2026;Y;Võrokese;61;0;61;61;0
25.05.2026;Y;Maestro Pauls. Vabas vormis;61;0;61;61;0
25.05.2026;Y;Con amore;61;0;61;61;0
25.05.2026;Y;Postimaja;61;0;61;61;0
25.05.2026;Y;Kuldne 3;61;20;41;61;0
25.05.2026;Y;Trammisõit. Juhan Viiding;61;0;61;61;0
25.05.2026;Y;Attenborough ja sipelgate kuningriik;61;0;61;61;0
25.05.2026;Y;Noémie ütleb jah;49;0;49;0;49
25.05.2026;S;Dünastiad;49;0;49;0;49
25.05.2026;Y;Maagiliste olendite kool 2;49;0;49;0;49
25.05.2026;Y;Ponisüda: metsik ja vaba;49;0;49;0;49
25.05.2026;Y;Lenda minuga - lennunduse kuldajastu;49;0;49;0;49
25.05.2026;S;Lastekirjandusministeerium;49;0;49;0;49
25.05.2026;S;Härra Lapsti lasteteater;49;0;49;0;49
25.05.2026;S;Nöbinina;49;0;49;0;49
25.05.2026;S;Mees, naine ja kontsert;49;0;49;0;49
25.05.2026;S;Kessu;49;0;49;0;49
25.05.2026;S;Koduteel;49;0;49;0;49
25.05.2026;S;Arkaadia;49;0;49;0;49
25.05.2026;S;Londiste;49;0;49;0;49
25.05.2026;Y;Huumoriklubi esitleb: Jan Uuspõllu röst;49;0;49;0;49
25.05.2026;Y;Amanda ja uus poiss;49;0;49;0;49
25.05.2026;Y;Sipsiku laulud;49;0;49;0;49
25.05.2026;Y;Entel-tenteli laululood;49;0;49;0;49
25.05.2026;S;Bettany Hughesi suur reisituur: Pariisist Rooma;45;0;45;20;25
25.05.2026;S;Joanna Lumley Siiditee seiklus;45;0;45;20;25
25.05.2026;S;Eurovisiooni laulud 2026 (eesti viipekeeles);45;0;45;20;25
25.05.2026;S;Väinad maa ja mere vahel;45;0;45;20;25
25.05.2026;Y;Metsikud jõugud;45;0;45;20;25
25.05.2026;Y;Vaalamaailm;45;0;45;20;25
25.05.2026;Y;Al Pacino - staar vastu tahtmist;45;0;45;20;25
25.05.2026;S;Segasummasuvila ratastel;45;0;45;20;25
25.05.2026;S;Rein Marani loodusfilmid;45;0;45;20;25
25.05.2026;S;Prügikast 2 ehk Põhi paistab;45;0;45;20;25
